run,alpha,method,accuracies
956,0.7,im,0.24
956,0.7,im2,0.24
956,0.7,lp,0.24
956,0.7,lp2,1
956,0.7,sl,0.78
956,0.7,sl2,0.78
955,0.7,wt,0.78
955,0.7,wt2,0.66
955,0.7,l,0.82
955,0.7,l2,0.94
955,0.7,fg,0.8
955,0.7,fg2,0.9
955,0.7,eb,0.28
955,0.7,eb2,0.98
955,0.7,im,0.28
955,0.7,im2,0.28
955,0.7,lp,0.28
955,0.7,lp2,1
955,0.7,sl,0.82
955,0.7,sl2,0.82
954,0.7,wt,0.76
954,0.7,wt2,0.44
954,0.7,l,0.8
954,0.7,l2,0.96
954,0.7,fg,0.52
954,0.7,fg2,0.88
954,0.7,eb,0.26
954,0.7,eb2,0.84
954,0.7,im,0.26
954,0.7,im2,0.26
954,0.7,lp,0.26
954,0.7,lp2,1
954,0.7,sl,0.8
954,0.7,sl2,0.8
953,0.7,wt,0.92
953,0.7,wt2,0.52
953,0.7,l,0.96
953,0.7,l2,0.98
953,0.7,fg,0.7
953,0.7,fg2,0.98
953,0.7,eb,0.32
953,0.7,eb2,0.94
953,0.7,im,0.32
953,0.7,im2,0.32
953,0.7,lp,0.32
953,0.7,lp2,0.32
953,0.7,sl,0.94
953,0.7,sl2,0.96
952,0.7,wt,0.7
952,0.7,wt2,0.46
952,0.7,l,0.56
952,0.7,l2,0.98
952,0.7,fg,0.6
952,0.7,fg2,0.84
952,0.7,eb,0.28
952,0.7,eb2,0.9
952,0.7,im,0.28
952,0.7,im2,0.28
952,0.7,lp,0.28
952,0.7,lp2,1
952,0.7,sl,0.78
952,0.7,sl2,0.8
951,0.7,wt,0.58
951,0.7,wt2,0.6
951,0.7,l,0.92
951,0.7,l2,0.94
951,0.7,fg,0.74
951,0.7,fg2,0.94
951,0.7,eb,0.28
951,0.7,eb2,0.94
951,0.7,im,0.28
951,0.7,im2,0.28
951,0.7,lp,0.28
951,0.7,lp2,1
951,0.7,sl,0.92
951,0.7,sl2,0.92
950,0.7,wt,0.48
950,0.7,wt2,0.48
950,0.7,l,0.82
950,0.7,l2,0.9
950,0.7,fg,0.46
950,0.7,fg2,0.74
950,0.7,eb,0.32
950,0.7,eb2,0.94
950,0.7,im,0.32
950,0.7,im2,0.32
950,0.7,lp,0.32
950,0.7,lp2,0.32
950,0.7,sl,0.8
950,0.7,sl2,0.8
949,0.7,wt,0.76
949,0.7,wt2,0.66
949,0.7,l,0.82
949,0.7,l2,0.96
949,0.7,fg,0.76
949,0.7,fg2,0.94
949,0.7,eb,0.28
949,0.7,eb2,0.94
949,0.7,im,0.28
949,0.7,im2,0.28
949,0.7,lp,0.28
949,0.7,lp2,1
