run,alpha,method,accuracies,c_count
30,0.4,fg,0.98,5
30,0.4,fg2,1,5
30,0.4,eb,0.6,23
30,0.4,eb2,0.8,32
30,0.4,im,0.24,1
30,0.4,im2,0.24,1
30,0.4,lp,0.24,1
30,0.4,lp2,0.24,1
30,0.4,sl,1,5
30,0.4,sl2,1,5
29,0.4,wt,1,5
29,0.4,wt2,1,5
29,0.4,l,1,5
29,0.4,l2,1,5
29,0.4,fg,1,5
29,0.4,fg2,1,5
29,0.4,eb,0.38,9
29,0.4,eb2,1,49
29,0.4,im,0.24,1
29,0.4,im2,0.24,1
29,0.4,lp,1,5
29,0.4,lp2,0.24,1
29,0.4,sl,1,5
29,0.4,sl2,1,5
28,0.4,wt,0.96,5
28,0.4,wt2,0.82,4
28,0.4,l,1,5
28,0.4,l2,1,5
28,0.4,fg,0.98,5
28,0.4,fg2,0.98,5
28,0.4,eb,0.72,24
28,0.4,eb2,0.72,24
28,0.4,im,0.32,1
28,0.4,im2,0.32,1
28,0.4,lp,0.32,1
28,0.4,lp2,0.32,1
28,0.4,sl,1,5
28,0.4,sl2,1,5
27,0.4,wt,0.96,4
27,0.4,wt2,0.96,4
27,0.4,l,1,5
27,0.4,l2,1,5
27,0.4,fg,0.96,4
27,0.4,fg2,0.96,4
27,0.4,eb,0.72,28
27,0.4,eb2,0.88,38
27,0.4,im,0.3,1
27,0.4,im2,0.3,1
27,0.4,lp,0.3,1
27,0.4,lp2,0.3,1
27,0.4,sl,1,5
27,0.4,sl2,1,5
26,0.4,wt,1,5
26,0.4,wt2,1,5
26,0.4,l,1,5
26,0.4,l2,1,5
26,0.4,fg,0.88,4
26,0.4,fg2,0.96,5
26,0.4,eb,0.78,27
26,0.4,eb2,0.78,27
26,0.4,im,0.34,1
26,0.4,im2,0.34,1
26,0.4,lp,1,5
26,0.4,lp2,0.34,1
26,0.4,sl,1,6
26,0.4,sl2,1,5
25,0.4,wt,1,5
25,0.4,wt2,1,5
25,0.4,l,1,5
25,0.4,l2,1,5
25,0.4,fg,1,5
25,0.4,fg2,1,5
25,0.4,eb,0.98,34
25,0.4,eb2,0.98,34
25,0.4,im,0.22,1
25,0.4,im2,0.22,1
25,0.4,lp,0.6,3
25,0.4,lp2,0.22,1
25,0.4,sl,1,6
25,0.4,sl2,1,5
24,0.4,wt,1,5
24,0.4,wt2,1,5
24,0.4,l,1,5
24,0.4,l2,1,5
24,0.4,fg,0.96,5
24,0.4,fg2,1,5
24,0.4,eb,0.58,19
24,0.4,eb2,0.84,36
24,0.4,im,0.3,1
24,0.4,im2,0.3,1
24,0.4,lp,0.3,1
24,0.4,lp2,0.46,2
24,0.4,sl,1,5
24,0.4,sl2,1,6
23,0.4,wt,1,5
23,0.4,wt2,1,5
23,0.4,l,1,5
23,0.4,l2,1,5
23,0.4,fg,1,5
23,0.4,fg2,1,5
23,0.4,eb,0.72,28
23,0.4,eb2,0.72,28
23,0.4,im,0.28,1
23,0.4,im2,0.28,1
23,0.4,lp,0.84,4
23,0.4,lp2,0.58,3
23,0.4,sl,1,5
23,0.4,sl2,1,6
22,0.4,wt,0.98,5
22,0.4,wt2,0.98,5
22,0.4,l,1,5
22,0.4,l2,1,5
22,0.4,fg,0.72,4
22,0.4,fg2,0.72,4
22,0.4,eb,0.28,1
22,0.4,eb2,0.92,44
22,0.4,im,0.28,1
22,0.4,im2,0.28,1
22,0.4,lp,0.28,1
22,0.4,lp2,0.28,1
22,0.4,sl,1,5
22,0.4,sl2,1,5
21,0.4,wt,1,5
21,0.4,wt2,1,5
21,0.4,l,1,5
21,0.4,l2,1,5
21,0.4,fg,1,5
21,0.4,fg2,1,5
21,0.4,eb,0.64,24
21,0.4,eb2,0.64,24
21,0.4,im,0.28,1
21,0.4,im2,0.28,1
21,0.4,lp,1,5
21,0.4,lp2,0.64,3
21,0.4,sl,1,5
21,0.4,sl2,1,5
20,0.4,wt,1,5
20,0.4,wt2,1,5
20,0.4,l,1,5
20,0.4,l2,1,5
20,0.4,fg,1,5
20,0.4,fg2,1,5
20,0.4,eb,0.78,28
20,0.4,eb2,0.78,28
20,0.4,im,0.26,1
20,0.4,im2,0.26,1
20,0.4,lp,1,5
20,0.4,lp2,0.36,2
20,0.4,sl,1,5
20,0.4,sl2,1,6
19,0.4,wt,1,5
19,0.4,wt2,1,5
19,0.4,l,1,5
19,0.4,l2,1,5
19,0.4,fg,1,5
19,0.4,fg2,1,5
19,0.4,eb,0.24,1
19,0.4,eb2,0.76,30
19,0.4,im,0.24,1
19,0.4,im2,0.24,1
19,0.4,lp,0.66,3
19,0.4,lp2,0.24,1
19,0.4,sl,1,5
19,0.4,sl2,1,5
18,0.4,wt,1,5
18,0.4,wt2,1,5
18,0.4,l,1,5
18,0.4,l2,1,5
18,0.4,fg,0.92,5
18,0.4,fg2,1,5
18,0.4,eb,0.7,19
18,0.4,eb2,0.94,31
18,0.4,im,0.34,1
18,0.4,im2,0.34,1
18,0.4,lp,0.34,1
18,0.4,lp2,0.34,1
18,0.4,sl,1,5
18,0.4,sl2,0.98,5
17,0.4,wt,1,5
17,0.4,wt2,1,5
17,0.4,l,1,5
17,0.4,l2,1,5
17,0.4,fg,1,5
17,0.4,fg2,1,5
17,0.4,eb,0.3,1
17,0.4,eb2,0.92,40
17,0.4,im,0.3,1
17,0.4,im2,0.3,1
17,0.4,lp,0.3,1
17,0.4,lp2,0.3,1
17,0.4,sl,1,5
17,0.4,sl2,1,5
16,0.4,wt,1,5
16,0.4,wt2,1,5
16,0.4,l,1,5
16,0.4,l2,1,5
16,0.4,fg,1,5
16,0.4,fg2,1,5
16,0.4,eb,0.66,23
16,0.4,eb2,0.7,25
16,0.4,im,0.24,1
16,0.4,im2,0.24,1
16,0.4,lp,0.24,1
16,0.4,lp2,0.44,2
16,0.4,sl,1,5
16,0.4,sl2,1,6
15,0.4,wt,1,5
15,0.4,wt2,1,5
15,0.4,l,1,5
15,0.4,l2,1,5
15,0.4,fg,0.96,5
15,0.4,fg2,0.96,5
15,0.4,eb,0.82,32
15,0.4,eb2,0.96,40
15,0.4,im,0.26,1
15,0.4,im2,0.26,1
15,0.4,lp,0.26,1
15,0.4,lp2,0.26,1
15,0.4,sl,0.98,5
15,0.4,sl2,1,5
14,0.4,wt,1,5
14,0.4,wt2,1,5
14,0.4,l,1,5
14,0.4,l2,1,5
14,0.4,fg,1,5
14,0.4,fg2,1,5
14,0.4,eb,0.98,34
14,0.4,eb2,0.98,34
14,0.4,im,0.34,1
14,0.4,im2,0.34,1
14,0.4,lp,0.34,1
14,0.4,lp2,0.34,1
14,0.4,sl,1,5
14,0.4,sl2,1,5
13,0.4,wt,1,5
13,0.4,wt2,1,5
13,0.4,l,1,5
13,0.4,l2,1,5
13,0.4,fg,1,5
13,0.4,fg2,1,5
13,0.4,eb,0.76,26
13,0.4,eb2,0.76,26
13,0.4,im,0.26,1
13,0.4,im2,0.26,1
13,0.4,lp,0.26,1
13,0.4,lp2,0.38,2
13,0.4,sl,1,5
13,0.4,sl2,1,6
12,0.4,wt,1,5
12,0.4,wt2,1,5
12,0.4,l,1,5
12,0.4,l2,1,5
12,0.4,fg,1,5
12,0.4,fg2,1,5
12,0.4,eb,0.7,25
12,0.4,eb2,0.72,26
12,0.4,im,0.22,1
12,0.4,im2,0.22,1
12,0.4,lp,0.22,1
12,0.4,lp2,1,5
12,0.4,sl,1,5
12,0.4,sl2,1,5
11,0.4,wt,0.9,5
11,0.4,wt2,1,5
11,0.4,l,1,5
11,0.4,l2,1,5
11,0.4,fg,0.84,5
11,0.4,fg2,0.94,5
11,0.4,eb,0.84,25
11,0.4,eb2,0.84,25
11,0.4,im,0.42,1
11,0.4,im2,0.42,1
11,0.4,lp,0.42,1
11,0.4,lp2,0.5,2
11,0.4,sl,1,6
11,0.4,sl2,0.98,5
10,0.4,wt,1,5
10,0.4,wt2,1,5
10,0.4,l,1,5
10,0.4,l2,1,5
10,0.4,fg,0.98,5
10,0.4,fg2,1,5
10,0.4,eb,0.62,23
10,0.4,eb2,0.68,26
10,0.4,im,0.28,1
10,0.4,im2,0.28,1
10,0.4,lp,0.28,1
10,0.4,lp2,0.28,1
10,0.4,sl,1,5
10,0.4,sl2,0.98,5
9,0.4,wt,1,5
9,0.4,wt2,1,5
9,0.4,l,1,5
9,0.4,l2,1,5
9,0.4,fg,1,5
9,0.4,fg2,1,5
9,0.4,eb,0.22,1
9,0.4,eb2,1,50
9,0.4,im,0.22,1
9,0.4,im2,0.22,1
9,0.4,lp,1,5
9,0.4,lp2,0.22,1
9,0.4,sl,1,5
9,0.4,sl2,1,5
8,0.4,wt,1,5
8,0.4,wt2,1,5
8,0.4,l,1,5
8,0.4,l2,1,5
8,0.4,fg,1,5
8,0.4,fg2,1,5
8,0.4,eb,0.64,22
8,0.4,eb2,0.64,22
8,0.4,im,0.24,1
8,0.4,im2,0.24,1
8,0.4,lp,1,5
8,0.4,lp2,0.24,1
8,0.4,sl,1,5
8,0.4,sl2,1,5
7,0.4,wt,1,5
7,0.4,wt2,1,5
7,0.4,l,1,5
7,0.4,l2,1,5
7,0.4,fg,1,5
7,0.4,fg2,1,5
7,0.4,eb,0.32,6
7,0.4,eb2,0.82,38
7,0.4,im,0.26,1
7,0.4,im2,0.26,1
7,0.4,lp,0.26,1
7,0.4,lp2,0.26,1
7,0.4,sl,1,5
7,0.4,sl2,1,5
6,0.4,wt,1,5
6,0.4,wt2,1,5
6,0.4,l,1,5
6,0.4,l2,1,5
6,0.4,fg,1,5
6,0.4,fg2,1,5
6,0.4,eb,0.84,31
6,0.4,eb2,0.84,31
6,0.4,im,0.28,1
6,0.4,im2,0.28,1
6,0.4,lp,0.28,1
6,0.4,lp2,0.28,1
6,0.4,sl,1,5
6,0.4,sl2,1,5
5,0.4,wt,1,5
5,0.4,wt2,1,5
5,0.4,l,1,5
5,0.4,l2,1,5
5,0.4,fg,0.98,5
5,0.4,fg2,0.98,5
5,0.4,eb,0.9,18
5,0.4,eb2,0.9,18
5,0.4,im,0.28,1
5,0.4,im2,0.28,1
5,0.4,lp,1,5
5,0.4,lp2,0.28,1
5,0.4,sl,1,5
5,0.4,sl2,1,5
4,0.4,wt,1,5
4,0.4,wt2,1,5
4,0.4,l,1,5
4,0.4,l2,1,5
4,0.4,fg,1,5
4,0.4,fg2,1,5
4,0.4,eb,0.42,9
4,0.4,eb2,0.96,41
4,0.4,im,0.26,1
4,0.4,im2,0.26,1
4,0.4,lp,0.26,1
4,0.4,lp2,0.44,2
4,0.4,sl,1,5
4,0.4,sl2,1,5
3,0.4,wt,1,5
3,0.4,wt2,1,5
3,0.4,l,1,5
3,0.4,l2,1,5
3,0.4,fg,0.98,5
3,0.4,fg2,1,5
3,0.4,eb,0.58,14
3,0.4,eb2,0.92,34
3,0.4,im,0.36,1
3,0.4,im2,0.36,1
3,0.4,lp,0.36,1
3,0.4,lp2,0.36,1
3,0.4,sl,1,5
3,0.4,sl2,1,6
2,0.4,wt,1,5
2,0.4,wt2,1,5
2,0.4,l,1,5
2,0.4,l2,1,5
2,0.4,fg,1,5
2,0.4,fg2,1,5
2,0.4,eb,0.52,12
2,0.4,eb2,0.52,13
2,0.4,im,0.34,1
2,0.4,im2,0.34,1
2,0.4,lp,0.34,1
2,0.4,lp2,0.34,1
2,0.4,sl,1,5
2,0.4,sl2,1,5
1,0.4,wt,1,5
1,0.4,wt2,1,5
1,0.4,l,1,5
1,0.4,l2,1,5
1,0.4,fg,0.98,5
1,0.4,fg2,1,5
1,0.4,eb,0.76,26
1,0.4,eb2,1,39
1,0.4,im,0.32,1
1,0.4,im2,0.32,1
1,0.4,lp,0.32,1
1,0.4,lp2,0.32,1
1,0.4,sl,1,5
1,0.4,sl2,1,5
