run,alpha,method,accuracies,c_count
34,0.8,fg,0.5,3
34,0.8,fg2,0.7,5
34,0.8,eb,0.32,1
34,0.8,eb2,0.94,46
34,0.8,im,0.32,1
34,0.8,im2,0.32,1
34,0.8,lp,0.32,1
34,0.8,lp2,1,50
34,0.8,sl,0.48,3
34,0.8,sl2,0.48,3
33,0.8,wt,0.38,2
33,0.8,wt2,0.3,1
33,0.8,l,0.56,3
33,0.8,l2,0.62,7
33,0.8,fg,0.38,2
33,0.8,fg2,0.72,7
33,0.8,eb,0.3,1
33,0.8,eb2,1,50
33,0.8,im,0.3,1
33,0.8,im2,0.3,1
33,0.8,lp,0.3,1
33,0.8,lp2,1,50
33,0.8,sl,0.52,3
33,0.8,sl2,0.52,3
32,0.8,wt,0.36,2
32,0.8,wt2,0.28,1
32,0.8,l,0.48,3
32,0.8,l2,0.74,7
32,0.8,fg,0.42,3
32,0.8,fg2,0.7,6
32,0.8,eb,0.28,1
32,0.8,eb2,0.9,40
32,0.8,im,0.28,1
32,0.8,im2,0.28,1
32,0.8,lp,0.28,1
32,0.8,lp2,1,50
32,0.8,sl,0.48,3
32,0.8,sl2,0.48,3
31,0.8,wt,0.38,2
31,0.8,wt2,0.26,1
31,0.8,l,0.5,3
31,0.8,l2,0.68,5
31,0.8,fg,0.38,2
31,0.8,fg2,0.68,6
31,0.8,eb,0.26,1
31,0.8,eb2,0.98,48
31,0.8,im,0.26,1
31,0.8,im2,0.26,1
31,0.8,lp,0.26,1
31,0.8,lp2,1,50
31,0.8,sl,0.48,3
31,0.8,sl2,0.54,4
30,0.8,wt,0.34,2
30,0.8,wt2,0.26,1
30,0.8,l,0.46,3
30,0.8,l2,0.7,7
30,0.8,fg,0.32,2
30,0.8,fg2,0.74,6
30,0.8,eb,0.26,1
30,0.8,eb2,0.96,47
30,0.8,im,0.26,1
30,0.8,im2,0.26,1
30,0.8,lp,0.26,1
30,0.8,lp2,1,50
30,0.8,sl,0.48,3
30,0.8,sl2,0.52,3
29,0.8,wt,0.52,3
29,0.8,wt2,0.26,1
29,0.8,l,0.5,3
29,0.8,l2,0.6,6
29,0.8,fg,0.56,3
29,0.8,fg2,0.68,6
29,0.8,eb,0.26,1
29,0.8,eb2,0.84,37
29,0.8,im,0.26,1
29,0.8,im2,0.26,1
29,0.8,lp,0.26,1
29,0.8,lp2,1,50
29,0.8,sl,0.5,3
29,0.8,sl2,0.5,3
28,0.8,wt,0.42,2
28,0.8,wt2,0.3,1
28,0.8,l,0.42,3
28,0.8,l2,0.56,6
28,0.8,fg,0.4,2
28,0.8,fg2,0.58,5
28,0.8,eb,0.3,1
28,0.8,eb2,1,50
28,0.8,im,0.3,1
28,0.8,im2,0.3,1
28,0.8,lp,0.3,1
28,0.8,lp2,1,50
28,0.8,sl,0.5,3
28,0.8,sl2,0.5,3
27,0.8,wt,0.42,3
27,0.8,wt2,0.28,1
27,0.8,l,0.7,4
27,0.8,l2,0.58,5
27,0.8,fg,0.34,3
27,0.8,fg2,0.62,5
27,0.8,eb,0.28,1
27,0.8,eb2,1,50
27,0.8,im,0.28,1
27,0.8,im2,0.28,1
27,0.8,lp,0.28,1
27,0.8,lp2,1,50
27,0.8,sl,0.66,4
27,0.8,sl2,0.66,4
26,0.8,wt,0.4,2
26,0.8,wt2,0.22,1
26,0.8,l,0.56,4
26,0.8,l2,0.62,6
26,0.8,fg,0.44,3
26,0.8,fg2,0.54,6
26,0.8,eb,0.22,1
26,0.8,eb2,0.98,49
26,0.8,im,0.22,1
26,0.8,im2,0.22,1
26,0.8,lp,0.22,1
26,0.8,lp2,1,50
26,0.8,sl,0.48,3
26,0.8,sl2,0.48,3
25,0.8,wt,0.36,2
25,0.8,wt2,0.28,1
25,0.8,l,0.54,3
25,0.8,l2,0.76,5
25,0.8,fg,0.5,3
25,0.8,fg2,0.66,5
25,0.8,eb,0.28,1
25,0.8,eb2,0.98,49
25,0.8,im,0.28,1
25,0.8,im2,0.28,1
25,0.8,lp,0.28,1
25,0.8,lp2,1,50
25,0.8,sl,0.5,3
25,0.8,sl2,0.5,3
24,0.8,wt,0.4,2
24,0.8,wt2,0.26,1
24,0.8,l,0.46,3
24,0.8,l2,0.68,5
24,0.8,fg,0.42,2
24,0.8,fg2,0.68,5
24,0.8,eb,0.26,1
24,0.8,eb2,1,50
24,0.8,im,0.26,1
24,0.8,im2,0.26,1
24,0.8,lp,0.26,1
24,0.8,lp2,1,50
24,0.8,sl,0.48,3
24,0.8,sl2,0.54,3
23,0.8,wt,0.34,2
23,0.8,wt2,0.22,1
23,0.8,l,0.52,3
23,0.8,l2,0.64,6
23,0.8,fg,0.34,2
23,0.8,fg2,0.58,7
23,0.8,eb,0.22,1
23,0.8,eb2,0.94,46
23,0.8,im,0.22,1
23,0.8,im2,0.22,1
23,0.8,lp,0.22,1
23,0.8,lp2,1,50
23,0.8,sl,0.52,3
23,0.8,sl2,0.52,3
22,0.8,wt,0.34,2
22,0.8,wt2,0.24,1
22,0.8,l,0.62,4
22,0.8,l2,0.7,5
22,0.8,fg,0.48,3
22,0.8,fg2,0.66,5
22,0.8,eb,0.24,1
22,0.8,eb2,0.98,48
22,0.8,im,0.24,1
22,0.8,im2,0.24,1
22,0.8,lp,0.24,1
22,0.8,lp2,1,50
22,0.8,sl,0.62,4
22,0.8,sl2,0.6,4
21,0.8,wt,0.5,2
21,0.8,wt2,0.3,1
21,0.8,l,0.5,3
21,0.8,l2,0.62,6
21,0.8,fg,0.46,3
21,0.8,fg2,0.62,6
21,0.8,eb,0.3,1
21,0.8,eb2,0.96,47
21,0.8,im,0.3,1
21,0.8,im2,0.3,1
21,0.8,lp,0.3,1
21,0.8,lp2,1,50
21,0.8,sl,0.52,3
21,0.8,sl2,0.5,3
20,0.8,wt,0.38,2
20,0.8,wt2,0.28,1
20,0.8,l,0.4,3
20,0.8,l2,0.5,6
20,0.8,fg,0.34,2
20,0.8,fg2,0.56,5
20,0.8,eb,0.28,1
20,0.8,eb2,0.98,49
20,0.8,im,0.28,1
20,0.8,im2,0.28,1
20,0.8,lp,0.28,1
20,0.8,lp2,1,50
20,0.8,sl,0.44,3
20,0.8,sl2,0.48,3
19,0.8,wt,0.32,2
19,0.8,wt2,0.28,1
19,0.8,l,0.54,4
19,0.8,l2,0.64,7
19,0.8,fg,0.42,3
19,0.8,fg2,0.6,6
19,0.8,eb,0.28,1
19,0.8,eb2,0.92,41
19,0.8,im,0.28,1
19,0.8,im2,0.28,1
19,0.8,lp,0.28,1
19,0.8,lp2,1,50
19,0.8,sl,0.4,3
19,0.8,sl2,0.4,3
18,0.8,wt,0.5,3
18,0.8,wt2,0.24,1
18,0.8,l,0.5,3
18,0.8,l2,0.78,6
18,0.8,fg,0.5,3
18,0.8,fg2,0.72,6
18,0.8,eb,0.24,1
18,0.8,eb2,0.96,47
18,0.8,im,0.24,1
18,0.8,im2,0.24,1
18,0.8,lp,0.24,1
18,0.8,lp2,1,50
18,0.8,sl,0.5,3
18,0.8,sl2,0.5,3
17,0.8,wt,0.4,2
17,0.8,wt2,0.3,1
17,0.8,l,0.44,3
17,0.8,l2,0.7,6
17,0.8,fg,0.46,3
17,0.8,fg2,0.7,6
17,0.8,eb,0.3,1
17,0.8,eb2,0.9,43
17,0.8,im,0.3,1
17,0.8,im2,0.3,1
17,0.8,lp,0.3,1
17,0.8,lp2,1,50
17,0.8,sl,0.5,3
17,0.8,sl2,0.5,3
16,0.8,wt,0.42,2
16,0.8,wt2,0.28,1
16,0.8,l,0.46,3
16,0.8,l2,0.56,6
16,0.8,fg,0.44,2
16,0.8,fg2,0.72,6
16,0.8,eb,0.28,1
16,0.8,eb2,0.98,49
16,0.8,im,0.28,1
16,0.8,im2,0.28,1
16,0.8,lp,0.28,1
16,0.8,lp2,1,50
16,0.8,sl,0.52,3
16,0.8,sl2,0.6,3
15,0.8,wt,0.64,4
15,0.8,wt2,0.24,1
15,0.8,l,0.54,3
15,0.8,l2,0.7,5
15,0.8,fg,0.54,3
15,0.8,fg2,0.72,5
15,0.8,eb,0.24,1
15,0.8,eb2,0.98,48
15,0.8,im,0.24,1
15,0.8,im2,0.24,1
15,0.8,lp,0.24,1
15,0.8,lp2,1,50
15,0.8,sl,0.56,3
15,0.8,sl2,0.56,3
14,0.8,wt,0.4,2
14,0.8,wt2,0.26,1
14,0.8,l,0.42,2
14,0.8,l2,0.54,6
14,0.8,fg,0.38,3
14,0.8,fg2,0.64,6
14,0.8,eb,0.26,1
14,0.8,eb2,1,50
14,0.8,im,0.26,1
14,0.8,im2,0.26,1
14,0.8,lp,0.26,1
14,0.8,lp2,1,50
14,0.8,sl,0.42,3
14,0.8,sl2,0.44,3
13,0.8,wt,0.4,2
13,0.8,wt2,0.26,1
13,0.8,l,0.6,4
13,0.8,l2,0.72,7
13,0.8,fg,0.46,3
13,0.8,fg2,0.62,6
13,0.8,eb,0.26,1
13,0.8,eb2,0.86,40
13,0.8,im,0.26,1
13,0.8,im2,0.26,1
13,0.8,lp,0.26,1
13,0.8,lp2,1,50
13,0.8,sl,0.86,5
13,0.8,sl2,0.64,4
12,0.8,wt,0.32,2
12,0.8,wt2,0.24,1
12,0.8,l,0.48,3
12,0.8,l2,0.64,6
12,0.8,fg,0.36,2
12,0.8,fg2,0.66,7
12,0.8,eb,0.24,1
12,0.8,eb2,1,50
12,0.8,im,0.24,1
12,0.8,im2,0.24,1
12,0.8,lp,0.24,1
12,0.8,lp2,1,50
12,0.8,sl,0.56,3
12,0.8,sl2,0.56,3
11,0.8,wt,0.52,3
11,0.8,wt2,0.4,1
11,0.8,l,0.6,3
11,0.8,l2,0.74,6
11,0.8,fg,0.44,2
11,0.8,fg2,0.64,5
11,0.8,eb,0.4,1
11,0.8,eb2,0.96,46
11,0.8,im,0.4,1
11,0.8,im2,0.4,1
11,0.8,lp,0.4,1
11,0.8,lp2,1,50
11,0.8,sl,0.56,3
11,0.8,sl2,0.58,3
10,0.8,wt,0.34,2
10,0.8,wt2,0.26,1
10,0.8,l,0.46,3
10,0.8,l2,0.74,7
10,0.8,fg,0.34,2
10,0.8,fg2,0.74,6
10,0.8,eb,0.26,1
10,0.8,eb2,0.94,44
10,0.8,im,0.26,1
10,0.8,im2,0.26,1
10,0.8,lp,0.26,1
10,0.8,lp2,1,50
10,0.8,sl,0.46,3
10,0.8,sl2,0.58,4
9,0.8,wt,0.52,3
9,0.8,wt2,0.24,1
9,0.8,l,0.64,4
9,0.8,l2,0.7,6
9,0.8,fg,0.32,2
9,0.8,fg2,0.88,6
9,0.8,eb,0.24,1
9,0.8,eb2,1,49
9,0.8,im,0.24,1
9,0.8,im2,0.24,1
9,0.8,lp,0.24,1
9,0.8,lp2,1,50
9,0.8,sl,0.7,4
9,0.8,sl2,0.7,4
8,0.8,wt,0.38,2
8,0.8,wt2,0.3,1
8,0.8,l,0.54,4
8,0.8,l2,0.68,5
8,0.8,fg,0.44,3
8,0.8,fg2,0.62,5
8,0.8,eb,0.3,1
8,0.8,eb2,0.94,44
8,0.8,im,0.3,1
8,0.8,im2,0.3,1
8,0.8,lp,0.3,1
8,0.8,lp2,1,50
8,0.8,sl,0.54,4
8,0.8,sl2,0.54,4
7,0.8,wt,0.48,3
7,0.8,wt2,0.32,1
7,0.8,l,0.52,3
7,0.8,l2,0.76,7
7,0.8,fg,0.5,3
7,0.8,fg2,0.68,6
7,0.8,eb,0.32,1
7,0.8,eb2,0.96,46
7,0.8,im,0.32,1
7,0.8,im2,0.32,1
7,0.8,lp,0.32,1
7,0.8,lp2,1,50
7,0.8,sl,0.5,3
7,0.8,sl2,0.5,3
6,0.8,wt,0.36,2
6,0.8,wt2,0.28,1
6,0.8,l,0.56,3
6,0.8,l2,0.74,5
6,0.8,fg,0.46,3
6,0.8,fg2,0.74,6
6,0.8,eb,0.28,1
6,0.8,eb2,1,50
6,0.8,im,0.28,1
6,0.8,im2,0.28,1
6,0.8,lp,0.28,1
6,0.8,lp2,1,50
6,0.8,sl,0.5,3
6,0.8,sl2,0.5,3
5,0.8,wt,0.44,2
5,0.8,wt2,0.26,1
5,0.8,l,0.56,3
5,0.8,l2,0.66,5
5,0.8,fg,0.44,2
5,0.8,fg2,0.62,7
5,0.8,eb,0.26,1
5,0.8,eb2,1,50
5,0.8,im,0.26,1
5,0.8,im2,0.26,1
5,0.8,lp,0.26,1
5,0.8,lp2,1,50
5,0.8,sl,0.44,2
5,0.8,sl2,0.44,2
4,0.8,wt,0.46,3
4,0.8,wt2,0.28,1
4,0.8,l,0.46,3
4,0.8,l2,0.62,6
4,0.8,fg,0.4,2
4,0.8,fg2,0.64,6
4,0.8,eb,0.28,1
4,0.8,eb2,0.98,49
4,0.8,im,0.28,1
4,0.8,im2,0.28,1
4,0.8,lp,0.28,1
4,0.8,lp2,1,50
4,0.8,sl,0.42,3
4,0.8,sl2,0.42,3
3,0.8,wt,0.4,2
3,0.8,wt2,0.24,1
3,0.8,l,0.56,3
3,0.8,l2,0.68,5
3,0.8,fg,0.4,2
3,0.8,fg2,0.7,5
3,0.8,eb,0.24,1
3,0.8,eb2,0.9,42
3,0.8,im,0.24,1
3,0.8,im2,0.24,1
3,0.8,lp,0.24,1
3,0.8,lp2,1,50
3,0.8,sl,0.56,3
3,0.8,sl2,0.56,3
2,0.8,wt,0.52,3
2,0.8,wt2,0.24,1
2,0.8,l,0.52,3
2,0.8,l2,0.66,6
2,0.8,fg,0.52,3
2,0.8,fg2,0.64,6
2,0.8,eb,0.24,1
2,0.8,eb2,0.98,47
2,0.8,im,0.24,1
2,0.8,im2,0.24,1
2,0.8,lp,0.24,1
2,0.8,lp2,1,50
2,0.8,sl,0.5,3
2,0.8,sl2,0.52,3
1,0.8,wt,0.46,2
1,0.8,wt2,0.32,1
1,0.8,l,0.36,3
1,0.8,l2,0.46,7
1,0.8,fg,0.32,2
1,0.8,fg2,0.58,5
1,0.8,eb,0.32,1
1,0.8,eb2,0.94,45
1,0.8,im,0.32,1
1,0.8,im2,0.32,1
1,0.8,lp,0.32,1
1,0.8,lp2,1,50
1,0.8,sl,0.4,3
1,0.8,sl2,0.42,3
