run,alpha,method,accuracies
946,0,wt2,1
946,0,l,1
946,0,l2,1
946,0,fg,1
946,0,fg2,1
946,0,eb,1
946,0,eb2,1
946,0,im,1
946,0,im2,1
946,0,lp,1
946,0,lp2,1
946,0,sl,NaN
946,0,sl2,NaN
945,0,wt,1
945,0,wt2,1
945,0,l,1
945,0,l2,1
945,0,fg,1
945,0,fg2,1
945,0,eb,1
945,0,eb2,1
945,0,im,1
945,0,im2,1
945,0,lp,1
945,0,lp2,1
945,0,sl,NaN
945,0,sl2,NaN
944,0,wt,1
944,0,wt2,1
944,0,l,1
944,0,l2,1
944,0,fg,1
944,0,fg2,1
944,0,eb,1
944,0,eb2,1
944,0,im,1
944,0,im2,1
944,0,lp,1
944,0,lp2,1
944,0,sl,NaN
944,0,sl2,NaN
943,0,wt,1
943,0,wt2,1
943,0,l,1
943,0,l2,1
943,0,fg,1
943,0,fg2,1
943,0,eb,1
943,0,eb2,1
943,0,im,1
943,0,im2,1
943,0,lp,1
943,0,lp2,1
943,0,sl,NaN
943,0,sl2,NaN
942,0,wt,1
942,0,wt2,1
942,0,l,1
942,0,l2,1
942,0,fg,1
942,0,fg2,1
942,0,eb,1
942,0,eb2,1
942,0,im,1
942,0,im2,1
942,0,lp,1
942,0,lp2,1
942,0,sl,NaN
942,0,sl2,NaN
941,0,wt,1
941,0,wt2,1
941,0,l,1
941,0,l2,1
941,0,fg,1
941,0,fg2,1
941,0,eb,1
941,0,eb2,1
941,0,im,1
941,0,im2,1
941,0,lp,1
941,0,lp2,1
941,0,sl,NaN
941,0,sl2,NaN
940,0,wt,1
940,0,wt2,1
940,0,l,1
940,0,l2,1
940,0,fg,1
940,0,fg2,1
940,0,eb,1
940,0,eb2,1
940,0,im,1
940,0,im2,1
940,0,lp,1
940,0,lp2,1
940,0,sl,NaN
940,0,sl2,NaN
939,0,wt,1
939,0,wt2,1
939,0,l,1
939,0,l2,1
939,0,fg,1
939,0,fg2,1
939,0,eb,1
939,0,eb2,1
939,0,im,1
939,0,im2,1
939,0,lp,1
939,0,lp2,1
939,0,sl,NaN
939,0,sl2,NaN
938,0,wt,1
938,0,wt2,1
938,0,l,1
938,0,l2,1
938,0,fg,1
938,0,fg2,1
938,0,eb,1
938,0,eb2,1
938,0,im,1
938,0,im2,1
938,0,lp,1
938,0,lp2,1
