run,alpha,method,accuracies,c_count
16,0,l2,1,5
16,0,fg,1,5
16,0,fg2,1,5
16,0,eb,1,5
16,0,eb2,1,5
16,0,im,1,5
16,0,im2,1,5
16,0,lp,1,5
16,0,lp2,1,5
16,0,sl,NaN,NaN
16,0,sl2,NaN,NaN
15,0,wt,1,5
15,0,wt2,1,5
15,0,l,1,5
15,0,l2,1,5
15,0,fg,1,5
15,0,fg2,1,5
15,0,eb,1,5
15,0,eb2,1,5
15,0,im,1,5
15,0,im2,1,5
15,0,lp,1,5
15,0,lp2,1,5
15,0,sl,NaN,NaN
15,0,sl2,NaN,NaN
14,0,wt,1,5
14,0,wt2,1,5
14,0,l,1,5
14,0,l2,1,5
14,0,fg,1,5
14,0,fg2,1,5
14,0,eb,1,5
14,0,eb2,1,5
14,0,im,1,5
14,0,im2,1,5
14,0,lp,1,5
14,0,lp2,1,5
14,0,sl,NaN,NaN
14,0,sl2,NaN,NaN
13,0,wt,1,5
13,0,wt2,1,5
13,0,l,1,5
13,0,l2,1,5
13,0,fg,1,5
13,0,fg2,1,5
13,0,eb,1,5
13,0,eb2,1,5
13,0,im,1,5
13,0,im2,1,5
13,0,lp,1,5
13,0,lp2,1,5
13,0,sl,NaN,NaN
13,0,sl2,NaN,NaN
12,0,wt,1,5
12,0,wt2,1,5
12,0,l,1,5
12,0,l2,1,5
12,0,fg,1,5
12,0,fg2,1,5
12,0,eb,1,5
12,0,eb2,1,5
12,0,im,1,5
12,0,im2,1,5
12,0,lp,1,5
12,0,lp2,1,5
12,0,sl,NaN,NaN
12,0,sl2,NaN,NaN
11,0,wt,1,5
11,0,wt2,1,5
11,0,l,1,5
11,0,l2,1,5
11,0,fg,1,5
11,0,fg2,1,5
11,0,eb,1,5
11,0,eb2,1,5
11,0,im,1,5
11,0,im2,1,5
11,0,lp,1,5
11,0,lp2,1,5
11,0,sl,NaN,NaN
11,0,sl2,NaN,NaN
10,0,wt,1,5
10,0,wt2,1,5
10,0,l,1,5
10,0,l2,1,5
10,0,fg,1,5
10,0,fg2,1,5
10,0,eb,1,5
10,0,eb2,1,5
10,0,im,1,5
10,0,im2,1,5
10,0,lp,1,5
10,0,lp2,1,5
10,0,sl,NaN,NaN
10,0,sl2,NaN,NaN
9,0,wt,1,5
9,0,wt2,1,5
9,0,l,1,5
9,0,l2,1,5
9,0,fg,1,5
9,0,fg2,1,5
9,0,eb,1,5
9,0,eb2,1,5
9,0,im,1,5
9,0,im2,1,5
9,0,lp,1,5
9,0,lp2,1,5
9,0,sl,NaN,NaN
9,0,sl2,NaN,NaN
8,0,wt,1,5
8,0,wt2,1,5
8,0,l,1,5
8,0,l2,1,5
8,0,fg,1,5
8,0,fg2,1,5
8,0,eb,1,5
8,0,eb2,1,5
8,0,im,1,5
8,0,im2,1,5
8,0,lp,1,5
8,0,lp2,1,5
8,0,sl,NaN,NaN
8,0,sl2,NaN,NaN
7,0,wt,1,5
7,0,wt2,1,5
7,0,l,1,5
7,0,l2,1,5
7,0,fg,1,5
7,0,fg2,1,5
7,0,eb,1,5
7,0,eb2,1,5
7,0,im,1,5
7,0,im2,1,5
7,0,lp,1,5
7,0,lp2,1,5
7,0,sl,NaN,NaN
7,0,sl2,NaN,NaN
6,0,wt,1,5
6,0,wt2,1,5
6,0,l,1,5
6,0,l2,1,5
6,0,fg,1,5
6,0,fg2,1,5
6,0,eb,1,5
6,0,eb2,1,5
6,0,im,1,5
6,0,im2,1,5
6,0,lp,1,5
6,0,lp2,1,5
6,0,sl,NaN,NaN
6,0,sl2,NaN,NaN
5,0,wt,1,5
5,0,wt2,1,5
5,0,l,1,5
5,0,l2,1,5
5,0,fg,1,5
5,0,fg2,1,5
5,0,eb,1,5
5,0,eb2,1,5
5,0,im,1,5
5,0,im2,1,5
5,0,lp,1,5
5,0,lp2,1,5
5,0,sl,NaN,NaN
5,0,sl2,NaN,NaN
4,0,wt,1,5
4,0,wt2,1,5
4,0,l,1,5
4,0,l2,1,5
4,0,fg,1,5
4,0,fg2,1,5
4,0,eb,1,5
4,0,eb2,1,5
4,0,im,1,5
4,0,im2,1,5
4,0,lp,1,5
4,0,lp2,1,5
4,0,sl,NaN,NaN
4,0,sl2,NaN,NaN
3,0,wt,1,5
3,0,wt2,1,5
3,0,l,1,5
3,0,l2,1,5
3,0,fg,1,5
3,0,fg2,1,5
3,0,eb,1,5
3,0,eb2,1,5
3,0,im,1,5
3,0,im2,1,5
3,0,lp,1,5
3,0,lp2,1,5
3,0,sl,NaN,NaN
3,0,sl2,NaN,NaN
2,0,wt,1,5
2,0,wt2,1,5
2,0,l,1,5
2,0,l2,1,5
2,0,fg,1,5
2,0,fg2,1,5
2,0,eb,1,5
2,0,eb2,1,5
2,0,im,1,5
2,0,im2,1,5
2,0,lp,1,5
2,0,lp2,1,5
2,0,sl,NaN,NaN
2,0,sl2,NaN,NaN
1,0,wt,1,5
1,0,wt2,1,5
1,0,l,1,5
1,0,l2,1,5
1,0,fg,1,5
1,0,fg2,1,5
1,0,eb,1,5
1,0,eb2,1,5
1,0,im,1,5
1,0,im2,1,5
1,0,lp,1,5
1,0,lp2,1,5
1,0,sl,NaN,NaN
1,0,sl2,NaN,NaN
