run,alpha,method,accuracies,c_count
51,0.7000000000000001,lp,0.24,1
51,0.7000000000000001,lp2,1,50
51,0.7000000000000001,sl,0.74,4
51,0.7000000000000001,sl2,0.96,5
50,0.7000000000000001,wt,0.7,4
50,0.7000000000000001,wt2,0.42,2
50,0.7000000000000001,l,0.7,4
50,0.7000000000000001,l2,0.86,5
50,0.7000000000000001,fg,0.54,3
50,0.7000000000000001,fg2,0.86,5
50,0.7000000000000001,eb,0.28,1
50,0.7000000000000001,eb2,0.76,33
50,0.7000000000000001,im,0.28,1
50,0.7000000000000001,im2,0.28,1
50,0.7000000000000001,lp,0.28,1
50,0.7000000000000001,lp2,0.28,1
50,0.7000000000000001,sl,0.7,4
50,0.7000000000000001,sl2,0.7,4
49,0.7000000000000001,wt,0.7,4
49,0.7000000000000001,wt2,0.36,2
49,0.7000000000000001,l,0.9,4
49,0.7000000000000001,l2,0.96,5
49,0.7000000000000001,fg,0.5,3
49,0.7000000000000001,fg2,0.78,5
49,0.7000000000000001,eb,0.26,1
49,0.7000000000000001,eb2,1,50
49,0.7000000000000001,im,0.26,1
49,0.7000000000000001,im2,0.26,1
49,0.7000000000000001,lp,0.26,1
49,0.7000000000000001,lp2,1,50
49,0.7000000000000001,sl,0.84,5
49,0.7000000000000001,sl2,0.62,3
48,0.7000000000000001,wt,0.68,4
48,0.7000000000000001,wt2,0.42,2
48,0.7000000000000001,l,0.76,4
48,0.7000000000000001,l2,0.76,4
48,0.7000000000000001,fg,0.54,3
48,0.7000000000000001,fg2,0.76,4
48,0.7000000000000001,eb,0.24,1
48,0.7000000000000001,eb2,0.98,48
48,0.7000000000000001,im,0.24,1
48,0.7000000000000001,im2,0.24,1
48,0.7000000000000001,lp,0.24,1
48,0.7000000000000001,lp2,1,50
48,0.7000000000000001,sl,0.76,4
48,0.7000000000000001,sl2,0.76,4
47,0.7000000000000001,wt,0.64,3
47,0.7000000000000001,wt2,0.5,2
47,0.7000000000000001,l,0.8,4
47,0.7000000000000001,l2,0.86,5
47,0.7000000000000001,fg,0.58,3
47,0.7000000000000001,fg2,0.82,5
47,0.7000000000000001,eb,0.26,1
47,0.7000000000000001,eb2,0.78,35
47,0.7000000000000001,im,0.26,1
47,0.7000000000000001,im2,0.26,1
47,0.7000000000000001,lp,0.26,1
47,0.7000000000000001,lp2,1,50
47,0.7000000000000001,sl,0.6,3
47,0.7000000000000001,sl2,0.78,4
46,0.7000000000000001,wt,0.82,4
46,0.7000000000000001,wt2,0.68,3
46,0.7000000000000001,l,1,5
46,0.7000000000000001,l2,1,5
46,0.7000000000000001,fg,0.76,4
46,0.7000000000000001,fg2,0.84,5
46,0.7000000000000001,eb,0.26,1
46,0.7000000000000001,eb2,0.96,44
46,0.7000000000000001,im,0.26,1
46,0.7000000000000001,im2,0.26,1
46,0.7000000000000001,lp,0.26,1
46,0.7000000000000001,lp2,1,50
46,0.7000000000000001,sl,0.82,4
46,0.7000000000000001,sl2,0.74,4
45,0.7000000000000001,wt,0.74,4
45,0.7000000000000001,wt2,0.64,3
45,0.7000000000000001,l,0.76,4
45,0.7000000000000001,l2,0.98,5
45,0.7000000000000001,fg,0.74,4
45,0.7000000000000001,fg2,0.82,5
45,0.7000000000000001,eb,0.24,1
45,0.7000000000000001,eb2,1,49
45,0.7000000000000001,im,0.24,1
45,0.7000000000000001,im2,0.24,1
45,0.7000000000000001,lp,0.24,1
45,0.7000000000000001,lp2,1,50
45,0.7000000000000001,sl,0.96,5
45,0.7000000000000001,sl2,0.98,5
44,0.7000000000000001,wt,0.58,3
44,0.7000000000000001,wt2,0.44,2
44,0.7000000000000001,l,0.7,4
44,0.7000000000000001,l2,0.74,5
44,0.7000000000000001,fg,0.74,4
44,0.7000000000000001,fg2,0.76,5
44,0.7000000000000001,eb,0.24,1
44,0.7000000000000001,eb2,0.9,41
44,0.7000000000000001,im,0.24,1
44,0.7000000000000001,im2,0.24,1
44,0.7000000000000001,lp,0.24,1
44,0.7000000000000001,lp2,1,50
44,0.7000000000000001,sl,0.74,4
44,0.7000000000000001,sl2,0.7,4
43,0.7000000000000001,wt,0.62,3
43,0.7000000000000001,wt2,0.44,2
43,0.7000000000000001,l,0.78,4
43,0.7000000000000001,l2,0.78,4
43,0.7000000000000001,fg,0.52,3
43,0.7000000000000001,fg2,0.78,4
43,0.7000000000000001,eb,0.28,1
43,0.7000000000000001,eb2,0.88,40
43,0.7000000000000001,im,0.28,1
43,0.7000000000000001,im2,0.28,1
43,0.7000000000000001,lp,0.28,1
43,0.7000000000000001,lp2,1,50
43,0.7000000000000001,sl,0.78,4
43,0.7000000000000001,sl2,0.78,4
42,0.7000000000000001,wt,0.6,3
42,0.7000000000000001,wt2,0.6,3
42,0.7000000000000001,l,0.6,3
42,0.7000000000000001,l2,0.86,6
42,0.7000000000000001,fg,0.6,3
42,0.7000000000000001,fg2,0.86,6
42,0.7000000000000001,eb,0.26,1
42,0.7000000000000001,eb2,1,50
42,0.7000000000000001,im,0.26,1
42,0.7000000000000001,im2,0.26,1
42,0.7000000000000001,lp,0.26,1
42,0.7000000000000001,lp2,1,50
42,0.7000000000000001,sl,0.6,3
42,0.7000000000000001,sl2,0.6,3
41,0.7000000000000001,wt,0.84,4
41,0.7000000000000001,wt2,0.64,3
41,0.7000000000000001,l,0.96,5
41,0.7000000000000001,l2,0.98,5
41,0.7000000000000001,fg,0.76,4
41,0.7000000000000001,fg2,1,5
41,0.7000000000000001,eb,0.24,1
41,0.7000000000000001,eb2,1,50
41,0.7000000000000001,im,0.24,1
41,0.7000000000000001,im2,0.24,1
41,0.7000000000000001,lp,0.24,1
41,0.7000000000000001,lp2,1,50
41,0.7000000000000001,sl,0.96,5
41,0.7000000000000001,sl2,0.96,5
40,0.7000000000000001,wt,0.46,3
40,0.7000000000000001,wt2,0.56,3
40,0.7000000000000001,l,0.76,4
40,0.7000000000000001,l2,0.92,5
40,0.7000000000000001,fg,0.64,3
40,0.7000000000000001,fg2,0.92,5
40,0.7000000000000001,eb,0.24,1
40,0.7000000000000001,eb2,0.9,44
40,0.7000000000000001,im,0.24,1
40,0.7000000000000001,im2,0.24,1
40,0.7000000000000001,lp,0.24,1
40,0.7000000000000001,lp2,1,50
40,0.7000000000000001,sl,0.76,5
40,0.7000000000000001,sl2,0.74,4
39,0.7000000000000001,wt,0.94,5
39,0.7000000000000001,wt2,0.38,2
39,0.7000000000000001,l,0.88,5
39,0.7000000000000001,l2,0.92,5
39,0.7000000000000001,fg,0.68,4
39,0.7000000000000001,fg2,0.88,5
39,0.7000000000000001,eb,0.26,1
39,0.7000000000000001,eb2,1,50
39,0.7000000000000001,im,0.26,1
39,0.7000000000000001,im2,0.26,1
39,0.7000000000000001,lp,0.26,1
39,0.7000000000000001,lp2,1,50
39,0.7000000000000001,sl,0.92,5
39,0.7000000000000001,sl2,0.92,6
38,0.7000000000000001,wt,0.66,4
38,0.7000000000000001,wt2,0.66,3
38,0.7000000000000001,l,0.8,4
38,0.7000000000000001,l2,0.8,4
38,0.7000000000000001,fg,0.44,3
38,0.7000000000000001,fg2,0.74,5
38,0.7000000000000001,eb,0.32,1
38,0.7000000000000001,eb2,0.84,38
38,0.7000000000000001,im,0.32,1
38,0.7000000000000001,im2,0.32,1
38,0.7000000000000001,lp,0.32,1
38,0.7000000000000001,lp2,0.32,1
38,0.7000000000000001,sl,0.78,4
38,0.7000000000000001,sl2,0.8,4
37,0.7000000000000001,wt,0.72,4
37,0.7000000000000001,wt2,0.4,2
37,0.7000000000000001,l,0.96,5
37,0.7000000000000001,l2,0.96,5
37,0.7000000000000001,fg,0.7,4
37,0.7000000000000001,fg2,0.76,4
37,0.7000000000000001,eb,0.22,1
37,0.7000000000000001,eb2,0.96,46
37,0.7000000000000001,im,0.22,1
37,0.7000000000000001,im2,0.22,1
37,0.7000000000000001,lp,0.22,1
37,0.7000000000000001,lp2,1,50
37,0.7000000000000001,sl,0.76,4
37,0.7000000000000001,sl2,0.76,4
36,0.7000000000000001,wt,0.76,4
36,0.7000000000000001,wt2,0.46,2
36,0.7000000000000001,l,0.74,4
36,0.7000000000000001,l2,0.9,5
36,0.7000000000000001,fg,0.62,3
36,0.7000000000000001,fg2,0.74,4
36,0.7000000000000001,eb,0.28,1
36,0.7000000000000001,eb2,1,50
36,0.7000000000000001,im,0.28,1
36,0.7000000000000001,im2,0.28,1
36,0.7000000000000001,lp,0.28,1
36,0.7000000000000001,lp2,1,50
36,0.7000000000000001,sl,0.78,4
36,0.7000000000000001,sl2,0.78,4
35,0.7000000000000001,wt,0.8,4
35,0.7000000000000001,wt2,0.42,2
35,0.7000000000000001,l,0.78,4
35,0.7000000000000001,l2,0.9,5
35,0.7000000000000001,fg,0.56,3
35,0.7000000000000001,fg2,0.78,4
35,0.7000000000000001,eb,0.34,8
35,0.7000000000000001,eb2,0.98,48
35,0.7000000000000001,im,0.24,1
35,0.7000000000000001,im2,0.24,1
35,0.7000000000000001,lp,0.24,1
35,0.7000000000000001,lp2,1,50
35,0.7000000000000001,sl,0.78,4
35,0.7000000000000001,sl2,0.78,4
34,0.7000000000000001,wt,0.72,4
34,0.7000000000000001,wt2,0.5,2
34,0.7000000000000001,l,0.84,4
34,0.7000000000000001,l2,0.96,5
34,0.7000000000000001,fg,0.64,3
34,0.7000000000000001,fg2,0.94,5
34,0.7000000000000001,eb,0.3,1
34,0.7000000000000001,eb2,0.96,45
34,0.7000000000000001,im,0.3,1
34,0.7000000000000001,im2,0.3,1
34,0.7000000000000001,lp,0.3,1
34,0.7000000000000001,lp2,1,50
34,0.7000000000000001,sl,0.82,4
34,0.7000000000000001,sl2,0.82,4
33,0.7000000000000001,wt,0.6,3
33,0.7000000000000001,wt2,0.4,2
33,0.7000000000000001,l,0.82,4
33,0.7000000000000001,l2,1,5
33,0.7000000000000001,fg,0.48,3
33,0.7000000000000001,fg2,0.96,5
33,0.7000000000000001,eb,0.26,1
33,0.7000000000000001,eb2,1,49
33,0.7000000000000001,im,0.26,1
33,0.7000000000000001,im2,0.26,1
33,0.7000000000000001,lp,0.26,1
33,0.7000000000000001,lp2,1,50
33,0.7000000000000001,sl,0.78,4
33,0.7000000000000001,sl2,0.78,4
32,0.7000000000000001,wt,0.54,3
32,0.7000000000000001,wt2,0.44,2
32,0.7000000000000001,l,0.96,5
32,0.7000000000000001,l2,0.94,5
32,0.7000000000000001,fg,0.56,3
32,0.7000000000000001,fg2,0.92,5
32,0.7000000000000001,eb,0.28,1
32,0.7000000000000001,eb2,0.88,41
32,0.7000000000000001,im,0.28,1
32,0.7000000000000001,im2,0.28,1
32,0.7000000000000001,lp,0.28,1
32,0.7000000000000001,lp2,1,50
32,0.7000000000000001,sl,0.94,5
32,0.7000000000000001,sl2,0.94,5
31,0.7000000000000001,wt,0.64,3
31,0.7000000000000001,wt2,0.5,2
31,0.7000000000000001,l,0.72,3
31,0.7000000000000001,l2,0.98,5
31,0.7000000000000001,fg,0.66,3
31,0.7000000000000001,fg2,0.9,5
31,0.7000000000000001,eb,0.28,1
31,0.7000000000000001,eb2,0.88,34
31,0.7000000000000001,im,0.28,1
31,0.7000000000000001,im2,0.28,1
31,0.7000000000000001,lp,0.28,1
31,0.7000000000000001,lp2,1,50
31,0.7000000000000001,sl,0.72,3
31,0.7000000000000001,sl2,0.88,4
30,0.7000000000000001,wt,0.74,4
30,0.7000000000000001,wt2,0.54,3
30,0.7000000000000001,l,0.8,4
30,0.7000000000000001,l2,0.92,5
30,0.7000000000000001,fg,0.56,3
30,0.7000000000000001,fg2,0.92,5
30,0.7000000000000001,eb,0.28,1
30,0.7000000000000001,eb2,0.98,49
30,0.7000000000000001,im,0.28,1
30,0.7000000000000001,im2,0.28,1
30,0.7000000000000001,lp,0.28,1
30,0.7000000000000001,lp2,1,50
30,0.7000000000000001,sl,0.76,4
30,0.7000000000000001,sl2,0.92,5
29,0.7000000000000001,wt,0.76,4
29,0.7000000000000001,wt2,0.42,2
29,0.7000000000000001,l,0.76,4
29,0.7000000000000001,l2,0.92,5
29,0.7000000000000001,fg,0.7,4
29,0.7000000000000001,fg2,0.86,5
29,0.7000000000000001,eb,0.22,1
29,0.7000000000000001,eb2,1,50
29,0.7000000000000001,im,0.22,1
29,0.7000000000000001,im2,0.22,1
29,0.7000000000000001,lp,0.22,1
29,0.7000000000000001,lp2,1,50
29,0.7000000000000001,sl,0.76,4
29,0.7000000000000001,sl2,0.76,4
28,0.7000000000000001,wt,0.7,4
28,0.7000000000000001,wt2,0.38,2
28,0.7000000000000001,l,0.54,3
28,0.7000000000000001,l2,0.72,4
28,0.7000000000000001,fg,0.54,3
28,0.7000000000000001,fg2,0.74,5
28,0.7000000000000001,eb,0.26,1
28,0.7000000000000001,eb2,0.96,47
28,0.7000000000000001,im,0.26,1
28,0.7000000000000001,im2,0.26,1
28,0.7000000000000001,lp,0.26,1
28,0.7000000000000001,lp2,0.26,1
28,0.7000000000000001,sl,0.54,3
28,0.7000000000000001,sl2,0.54,3
27,0.7000000000000001,wt,0.64,3
27,0.7000000000000001,wt2,0.64,3
27,0.7000000000000001,l,0.98,5
27,0.7000000000000001,l2,0.98,5
27,0.7000000000000001,fg,0.74,4
27,0.7000000000000001,fg2,0.96,5
27,0.7000000000000001,eb,0.3,1
27,0.7000000000000001,eb2,0.86,38
27,0.7000000000000001,im,0.3,1
27,0.7000000000000001,im2,0.3,1
27,0.7000000000000001,lp,0.3,1
27,0.7000000000000001,lp2,1,50
27,0.7000000000000001,sl,0.98,5
27,0.7000000000000001,sl2,0.98,5
26,0.7000000000000001,wt,0.6,3
26,0.7000000000000001,wt2,0.42,2
26,0.7000000000000001,l,1,5
26,0.7000000000000001,l2,1,5
26,0.7000000000000001,fg,0.62,3
26,0.7000000000000001,fg2,0.8,6
26,0.7000000000000001,eb,0.26,1
26,0.7000000000000001,eb2,0.9,42
26,0.7000000000000001,im,0.26,1
26,0.7000000000000001,im2,0.26,1
26,0.7000000000000001,lp,0.26,1
26,0.7000000000000001,lp2,1,50
26,0.7000000000000001,sl,1,5
26,0.7000000000000001,sl2,1,5
25,0.7000000000000001,wt,0.56,3
25,0.7000000000000001,wt2,0.42,2
25,0.7000000000000001,l,0.78,4
25,0.7000000000000001,l2,0.98,5
25,0.7000000000000001,fg,0.54,3
25,0.7000000000000001,fg2,0.86,5
25,0.7000000000000001,eb,0.24,1
25,0.7000000000000001,eb2,0.98,48
25,0.7000000000000001,im,0.24,1
25,0.7000000000000001,im2,0.24,1
25,0.7000000000000001,lp,0.24,1
25,0.7000000000000001,lp2,1,50
25,0.7000000000000001,sl,0.98,5
25,0.7000000000000001,sl2,0.98,5
24,0.7000000000000001,wt,0.8,4
24,0.7000000000000001,wt2,0.44,2
24,0.7000000000000001,l,0.8,4
24,0.7000000000000001,l2,0.96,5
24,0.7000000000000001,fg,0.76,4
24,0.7000000000000001,fg2,0.8,4
24,0.7000000000000001,eb,0.22,1
24,0.7000000000000001,eb2,0.8,28
24,0.7000000000000001,im,0.22,1
24,0.7000000000000001,im2,0.22,1
24,0.7000000000000001,lp,0.22,1
24,0.7000000000000001,lp2,1,50
24,0.7000000000000001,sl,0.8,4
24,0.7000000000000001,sl2,0.8,4
23,0.7000000000000001,wt,0.88,5
23,0.7000000000000001,wt2,0.44,2
23,0.7000000000000001,l,0.94,5
23,0.7000000000000001,l2,0.94,5
23,0.7000000000000001,fg,0.6,4
23,0.7000000000000001,fg2,0.9,5
23,0.7000000000000001,eb,0.3,1
23,0.7000000000000001,eb2,0.88,37
23,0.7000000000000001,im,0.3,1
23,0.7000000000000001,im2,0.3,1
23,0.7000000000000001,lp,0.3,1
23,0.7000000000000001,lp2,1,50
23,0.7000000000000001,sl,0.94,5
23,0.7000000000000001,sl2,0.96,5
22,0.7000000000000001,wt,0.52,3
22,0.7000000000000001,wt2,0.42,2
22,0.7000000000000001,l,0.96,5
22,0.7000000000000001,l2,0.9,5
22,0.7000000000000001,fg,0.6,3
22,0.7000000000000001,fg2,0.86,5
22,0.7000000000000001,eb,0.24,1
22,0.7000000000000001,eb2,0.94,43
22,0.7000000000000001,im,0.24,1
22,0.7000000000000001,im2,0.24,1
22,0.7000000000000001,lp,0.24,1
22,0.7000000000000001,lp2,1,50
22,0.7000000000000001,sl,0.72,4
22,0.7000000000000001,sl2,0.72,4
21,0.7000000000000001,wt,0.56,3
21,0.7000000000000001,wt2,0.44,2
21,0.7000000000000001,l,0.92,5
21,0.7000000000000001,l2,0.92,5
21,0.7000000000000001,fg,0.62,4
21,0.7000000000000001,fg2,0.94,5
21,0.7000000000000001,eb,0.3,1
21,0.7000000000000001,eb2,0.88,42
21,0.7000000000000001,im,0.3,1
21,0.7000000000000001,im2,0.3,1
21,0.7000000000000001,lp,0.3,1
21,0.7000000000000001,lp2,0.3,1
21,0.7000000000000001,sl,0.92,5
21,0.7000000000000001,sl2,0.92,5
20,0.7000000000000001,wt,0.74,4
20,0.7000000000000001,wt2,0.48,2
20,0.7000000000000001,l,0.92,5
20,0.7000000000000001,l2,0.92,5
20,0.7000000000000001,fg,0.66,3
20,0.7000000000000001,fg2,0.94,5
20,0.7000000000000001,eb,0.24,1
20,0.7000000000000001,eb2,0.82,36
20,0.7000000000000001,im,0.24,1
20,0.7000000000000001,im2,0.24,1
20,0.7000000000000001,lp,0.24,1
20,0.7000000000000001,lp2,1,50
20,0.7000000000000001,sl,0.94,5
20,0.7000000000000001,sl2,0.94,5
19,0.7000000000000001,wt,0.46,2
19,0.7000000000000001,wt2,0.6,3
19,0.7000000000000001,l,0.74,3
19,0.7000000000000001,l2,0.94,5
19,0.7000000000000001,fg,0.7,3
19,0.7000000000000001,fg2,0.7,4
19,0.7000000000000001,eb,0.28,1
19,0.7000000000000001,eb2,0.9,42
19,0.7000000000000001,im,0.28,1
19,0.7000000000000001,im2,0.28,1
19,0.7000000000000001,lp,0.28,1
19,0.7000000000000001,lp2,0.28,1
19,0.7000000000000001,sl,0.86,4
19,0.7000000000000001,sl2,0.68,3
18,0.7000000000000001,wt,0.7,4
18,0.7000000000000001,wt2,0.44,2
18,0.7000000000000001,l,0.94,5
18,0.7000000000000001,l2,0.94,5
18,0.7000000000000001,fg,0.62,3
18,0.7000000000000001,fg2,0.86,5
18,0.7000000000000001,eb,0.24,1
18,0.7000000000000001,eb2,0.98,47
18,0.7000000000000001,im,0.24,1
18,0.7000000000000001,im2,0.24,1
18,0.7000000000000001,lp,0.24,1
18,0.7000000000000001,lp2,1,50
18,0.7000000000000001,sl,0.76,4
18,0.7000000000000001,sl2,0.76,4
17,0.7000000000000001,wt,0.68,3
17,0.7000000000000001,wt2,0.68,3
17,0.7000000000000001,l,0.72,4
17,0.7000000000000001,l2,0.84,5
17,0.7000000000000001,fg,0.7,4
17,0.7000000000000001,fg2,0.84,5
17,0.7000000000000001,eb,0.32,1
17,0.7000000000000001,eb2,0.86,39
17,0.7000000000000001,im,0.32,1
17,0.7000000000000001,im2,0.32,1
17,0.7000000000000001,lp,0.32,1
17,0.7000000000000001,lp2,0.32,1
17,0.7000000000000001,sl,0.68,4
17,0.7000000000000001,sl2,0.7,4
16,0.7000000000000001,wt,0.34,2
16,0.7000000000000001,wt2,0.32,2
16,0.7000000000000001,l,0.44,3
16,0.7000000000000001,l2,0.72,5
16,0.7000000000000001,fg,0.42,2
16,0.7000000000000001,fg2,0.66,5
16,0.7000000000000001,eb,0.26,1
16,0.7000000000000001,eb2,0.78,34
16,0.7000000000000001,im,0.26,1
16,0.7000000000000001,im2,0.26,1
16,0.7000000000000001,lp,0.26,1
16,0.7000000000000001,lp2,0.26,1
16,0.7000000000000001,sl,0.58,3
16,0.7000000000000001,sl2,0.56,3
15,0.7000000000000001,wt,0.58,3
15,0.7000000000000001,wt2,0.58,3
15,0.7000000000000001,l,0.7,4
15,0.7000000000000001,l2,0.74,6
15,0.7000000000000001,fg,0.58,4
15,0.7000000000000001,fg2,0.66,5
15,0.7000000000000001,eb,0.3,1
15,0.7000000000000001,eb2,0.84,40
15,0.7000000000000001,im,0.3,1
15,0.7000000000000001,im2,0.3,1
15,0.7000000000000001,lp,0.3,1
15,0.7000000000000001,lp2,0.3,1
15,0.7000000000000001,sl,0.7,4
15,0.7000000000000001,sl2,0.7,4
14,0.7000000000000001,wt,0.68,4
14,0.7000000000000001,wt2,0.44,2
14,0.7000000000000001,l,0.76,4
14,0.7000000000000001,l2,0.94,5
14,0.7000000000000001,fg,0.72,4
14,0.7000000000000001,fg2,0.8,5
14,0.7000000000000001,eb,0.28,1
14,0.7000000000000001,eb2,1,50
14,0.7000000000000001,im,0.28,1
14,0.7000000000000001,im2,0.28,1
14,0.7000000000000001,lp,0.28,1
14,0.7000000000000001,lp2,1,50
14,0.7000000000000001,sl,0.72,4
14,0.7000000000000001,sl2,0.74,4
13,0.7000000000000001,wt,0.8,4
13,0.7000000000000001,wt2,0.28,1
13,0.7000000000000001,l,0.98,5
13,0.7000000000000001,l2,1,5
13,0.7000000000000001,fg,0.66,3
13,0.7000000000000001,fg2,0.88,5
13,0.7000000000000001,eb,0.28,1
13,0.7000000000000001,eb2,0.78,30
13,0.7000000000000001,im,0.28,1
13,0.7000000000000001,im2,0.28,1
13,0.7000000000000001,lp,0.28,1
13,0.7000000000000001,lp2,1,50
13,0.7000000000000001,sl,0.98,5
13,0.7000000000000001,sl2,1,5
12,0.7000000000000001,wt,0.64,5
12,0.7000000000000001,wt2,0.36,2
12,0.7000000000000001,l,0.72,4
12,0.7000000000000001,l2,0.9,5
12,0.7000000000000001,fg,0.54,3
12,0.7000000000000001,fg2,0.84,5
12,0.7000000000000001,eb,0.28,1
12,0.7000000000000001,eb2,1,50
12,0.7000000000000001,im,0.28,1
12,0.7000000000000001,im2,0.28,1
12,0.7000000000000001,lp,0.28,1
12,0.7000000000000001,lp2,0.28,1
12,0.7000000000000001,sl,0.7,4
12,0.7000000000000001,sl2,0.68,5
11,0.7000000000000001,wt,0.74,4
11,0.7000000000000001,wt2,0.58,3
11,0.7000000000000001,l,0.88,5
11,0.7000000000000001,l2,0.88,5
11,0.7000000000000001,fg,0.68,4
11,0.7000000000000001,fg2,0.92,5
11,0.7000000000000001,eb,0.3,1
11,0.7000000000000001,eb2,1,50
11,0.7000000000000001,im,0.3,1
11,0.7000000000000001,im2,0.3,1
11,0.7000000000000001,lp,0.3,1
11,0.7000000000000001,lp2,0.3,1
11,0.7000000000000001,sl,0.94,5
11,0.7000000000000001,sl2,0.94,5
10,0.7000000000000001,wt,0.94,6
10,0.7000000000000001,wt2,0.54,2
10,0.7000000000000001,l,0.82,4
10,0.7000000000000001,l2,0.98,5
10,0.7000000000000001,fg,0.8,4
10,0.7000000000000001,fg2,0.8,5
10,0.7000000000000001,eb,0.36,1
10,0.7000000000000001,eb2,0.9,42
10,0.7000000000000001,im,0.36,1
10,0.7000000000000001,im2,0.36,1
10,0.7000000000000001,lp,0.36,1
10,0.7000000000000001,lp2,1,50
10,0.7000000000000001,sl,0.98,5
10,0.7000000000000001,sl2,0.98,5
9,0.7000000000000001,wt,0.54,3
9,0.7000000000000001,wt2,0.42,2
9,0.7000000000000001,l,0.74,4
9,0.7000000000000001,l2,0.98,5
9,0.7000000000000001,fg,0.56,3
9,0.7000000000000001,fg2,0.94,5
9,0.7000000000000001,eb,0.24,1
9,0.7000000000000001,eb2,0.92,45
9,0.7000000000000001,im,0.24,1
9,0.7000000000000001,im2,0.24,1
9,0.7000000000000001,lp,0.24,1
9,0.7000000000000001,lp2,1,50
9,0.7000000000000001,sl,0.58,3
9,0.7000000000000001,sl2,0.58,3
8,0.7000000000000001,wt,0.86,5
8,0.7000000000000001,wt2,0.42,2
8,0.7000000000000001,l,0.98,5
8,0.7000000000000001,l2,0.98,5
8,0.7000000000000001,fg,0.66,4
8,0.7000000000000001,fg2,0.86,5
8,0.7000000000000001,eb,0.28,1
8,0.7000000000000001,eb2,0.96,47
8,0.7000000000000001,im,0.28,1
8,0.7000000000000001,im2,0.28,1
8,0.7000000000000001,lp,0.28,1
8,0.7000000000000001,lp2,1,50
8,0.7000000000000001,sl,0.98,5
8,0.7000000000000001,sl2,0.98,5
7,0.7000000000000001,wt,0.58,3
7,0.7000000000000001,wt2,0.46,2
7,0.7000000000000001,l,0.72,4
7,0.7000000000000001,l2,0.94,5
7,0.7000000000000001,fg,0.68,4
7,0.7000000000000001,fg2,0.86,5
7,0.7000000000000001,eb,0.28,1
7,0.7000000000000001,eb2,0.88,39
7,0.7000000000000001,im,0.28,1
7,0.7000000000000001,im2,0.28,1
7,0.7000000000000001,lp,0.28,1
7,0.7000000000000001,lp2,1,50
7,0.7000000000000001,sl,0.72,4
7,0.7000000000000001,sl2,0.72,4
6,0.7000000000000001,wt,0.6,4
6,0.7000000000000001,wt2,0.34,2
6,0.7000000000000001,l,0.86,5
6,0.7000000000000001,l2,0.82,5
6,0.7000000000000001,fg,0.62,4
6,0.7000000000000001,fg2,0.84,5
6,0.7000000000000001,eb,0.26,1
6,0.7000000000000001,eb2,0.88,40
6,0.7000000000000001,im,0.26,1
6,0.7000000000000001,im2,0.26,1
6,0.7000000000000001,lp,0.26,1
6,0.7000000000000001,lp2,1,50
6,0.7000000000000001,sl,0.86,5
6,0.7000000000000001,sl2,0.74,4
5,0.7000000000000001,wt,0.42,2
5,0.7000000000000001,wt2,0.42,2
5,0.7000000000000001,l,0.92,5
5,0.7000000000000001,l2,0.92,5
5,0.7000000000000001,fg,0.58,3
5,0.7000000000000001,fg2,0.94,5
5,0.7000000000000001,eb,0.22,1
5,0.7000000000000001,eb2,0.88,37
5,0.7000000000000001,im,0.22,1
5,0.7000000000000001,im2,0.22,1
5,0.7000000000000001,lp,0.22,1
5,0.7000000000000001,lp2,1,50
5,0.7000000000000001,sl,0.74,4
5,0.7000000000000001,sl2,0.9,5
4,0.7000000000000001,wt,0.58,3
4,0.7000000000000001,wt2,0.42,2
4,0.7000000000000001,l,0.96,5
4,0.7000000000000001,l2,0.96,5
4,0.7000000000000001,fg,0.74,4
4,0.7000000000000001,fg2,0.94,5
4,0.7000000000000001,eb,0.22,1
4,0.7000000000000001,eb2,0.82,36
4,0.7000000000000001,im,0.22,1
4,0.7000000000000001,im2,0.22,1
4,0.7000000000000001,lp,0.22,1
4,0.7000000000000001,lp2,1,50
4,0.7000000000000001,sl,0.96,5
4,0.7000000000000001,sl2,0.96,5
3,0.7000000000000001,wt,0.56,3
3,0.7000000000000001,wt2,0.42,2
3,0.7000000000000001,l,0.76,4
3,0.7000000000000001,l2,0.76,4
3,0.7000000000000001,fg,0.56,3
3,0.7000000000000001,fg2,0.72,4
3,0.7000000000000001,eb,0.22,1
3,0.7000000000000001,eb2,0.88,39
3,0.7000000000000001,im,0.22,1
3,0.7000000000000001,im2,0.22,1
3,0.7000000000000001,lp,0.22,1
3,0.7000000000000001,lp2,1,50
3,0.7000000000000001,sl,0.76,4
3,0.7000000000000001,sl2,0.74,4
2,0.7000000000000001,wt,0.82,5
2,0.7000000000000001,wt2,0.62,3
2,0.7000000000000001,l,0.78,4
2,0.7000000000000001,l2,0.94,5
2,0.7000000000000001,fg,0.68,4
2,0.7000000000000001,fg2,0.9,5
2,0.7000000000000001,eb,0.28,1
2,0.7000000000000001,eb2,0.9,38
2,0.7000000000000001,im,0.28,1
2,0.7000000000000001,im2,0.28,1
2,0.7000000000000001,lp,0.28,1
2,0.7000000000000001,lp2,1,50
2,0.7000000000000001,sl,0.94,5
2,0.7000000000000001,sl2,0.94,5
1,0.7000000000000001,wt,0.72,3
1,0.7000000000000001,wt2,0.72,3
1,0.7000000000000001,l,0.72,4
1,0.7000000000000001,l2,1,5
1,0.7000000000000001,fg,0.6,3
1,0.7000000000000001,fg2,0.78,5
1,0.7000000000000001,eb,0.32,1
