run,rho,method,NMI_scores_max,NMI_scores_min,NMI_scores_sqrt,NMI_scores_sum,NMI_scores_joint,AMI_scores,SNMI_scores
53,1,l2,0.12332157844504005,0.21121356743690642,0.1613914202345565,0.15572169827871513,0.08443503246412344,0.12332157844504005,0.013664420385938751
53,1,fg,0.0034720359846279213,0.008414687840067915,0.005405191854146049,0.004915752971298532,0.0024639325274707627,0.0034720359846279213,0.0019054937493009833
53,1,fg2,0.15916519234929385,0.2725041762571411,0.20826228566390445,0.20095555897318382,0.11170127562745874,0.15916519234929385,0.014439140484843597
53,1,eb,0,NaN,NaN,0,0,0,0
53,1,eb2,0.33127908756421753,0.9185989651199045,0.5516453815653282,0.48694770877661697,0.32183138124254373,0.33127908756421753,1.1228685876866094e-8
53,1,im,0,NaN,NaN,0,0,0,0
53,1,im2,0,NaN,NaN,0,0,0,0
53,1,lp,0,NaN,NaN,0,0,0,0
53,1,lp2,0,NaN,NaN,0,0,0,0
53,1,le,0,NaN,NaN,0,0,0,0
53,1,le2,0.18043672845340292,0.35413092857766476,0.25278098464227783,0.23906506634390684,0.13576030651374182,0.18043672845340292,0.0018137203567126594
53,1,sl,0.005895405030795821,0.014687286949432237,0.009305240747580075,0.008413623004571165,0.0042245835288671875,0.005895405030795821,0.0032354668803880084
53,1,sl2,0.0015899360023862738,0.004050536324755289,0.0025377339363498713,0.002283529874160548,0.001143070054389002,0.0015899360023862738,8.725753787544067e-4
52,1,wt,0.346906189330426,1,0.5889874271412132,0.5151155916847928,0.346906189330426,0.346906189330426,1.9436447617401397e-9
52,1,wt2,0,NaN,NaN,0,0,0,0
52,1,l,0.00907335905817672,0.024852180564331493,0.015016416271495027,0.013293392538358643,0.006691170446824674,0.00907335905817672,0.00497956502958652
52,1,l2,0.17631926278489263,0.2920826063566878,0.22693565128710202,0.2198957485779576,0.12352970248921832,0.17631926278489263,0.02386221736906419
52,1,fg,0.002525207407366249,0.007039746624887331,0.004216256671876967,0.003717073864276309,0.0018619975233027625,0.002525207407366249,0.0013858632087134256
52,1,fg2,0.13596273853330565,0.21695226394331177,0.17174814099935176,0.1671644658330306,0.09120538243438601,0.13596273853330565,0.022474489519117687
52,1,eb,0,NaN,NaN,0,0,0,0
52,1,eb2,0.346906189330426,1,0.5889874271412132,0.5151155916847928,0.346906189330426,0.346906189330426,1.9436447617401397e-9
52,1,im,0,NaN,NaN,0,0,0,0
52,1,im2,0,NaN,NaN,0,0,0,0
52,1,lp,0,NaN,NaN,0,0,0,0
52,1,lp2,0,NaN,NaN,0,0,0,0
52,1,le,0.007231749987664377,0.016672510997504046,0.010980502320045934,0.010087861011502806,0.005069500715057007,0.007231749987664377,0.003968868542553042
52,1,le2,0.18126405646000998,0.3268057787746618,0.24338886814163838,0.23318897138581904,0.131982972490682,0.18126405646000998,0.006049374290343702
52,1,sl,0.005659078091584303,0.014255807171497065,0.00898191104621224,0.008101952381480794,0.004067453347407693,0.005659078091584303,0.0031057679062262418
52,1,sl2,0.005659078091584303,0.014255807171497065,0.00898191104621224,0.008101952381480794,0.004067453347407693,0.005659078091584303,0.0031057679062262418
51,1,wt,0.345987620853205,1,0.5882071241095308,0.514102233174905,0.345987620853205,0.345987620853205,1.938498209548332e-9
51,1,wt2,0,NaN,NaN,0,0,0,0
51,1,l,0.05311634932180477,0.07758494270035828,0.0641952406225293,0.06306026290674516,0.03255664680687435,0.05311634932180477,0.03560495372263727
51,1,l2,0.11149339849908922,0.1924149835417584,0.14646842812434688,0.1411807090883957,0.07595182048017034,0.11149339849908922,0.01235382069024938
51,1,fg,0.020601335616337563,0.05069879547181704,0.032318151259918285,0.0292976432137999,0.014866599774903693,0.020601335616337563,0.011306252705324355
