run,alpha,method,NMI_scores
52,0.2,im2,1
52,0.2,lp,1
52,0.2,lp2,1
52,0.2,le,0.9566205749335948
52,0.2,le2,0.8969758610242886
52,0.2,sl,1
52,0.2,sl2,1
51,0.2,wt,1
51,0.2,wt2,1
51,0.2,l,1
51,0.2,l2,1
51,0.2,fg,1
51,0.2,fg2,1
51,0.2,eb,0.34578656084632925
51,0.2,eb2,0.3453138637763424
51,0.2,im,1
51,0.2,im2,1
51,0.2,lp,1
51,0.2,lp2,1
51,0.2,le,0.8016777603310653
51,0.2,le2,0.8016777603310653
51,0.2,sl,0.9587344956936332
51,0.2,sl2,1
50,0.2,wt,1
50,0.2,wt2,1
50,0.2,l,1
50,0.2,l2,1
50,0.2,fg,1
50,0.2,fg2,1
50,0.2,eb,0.3155859384062911
50,0.2,eb2,0.3554522856468487
50,0.2,im,1
50,0.2,im2,1
50,0.2,lp,1
50,0.2,lp2,1
50,0.2,le,0.8852377252414618
50,0.2,le2,0.8852377252414618
50,0.2,sl,1
50,0.2,sl2,0.963358282117999
49,0.2,wt,1
49,0.2,wt2,1
49,0.2,l,1
49,0.2,l2,1
49,0.2,fg,1
49,0.2,fg2,1
49,0.2,eb,0.24102818783009688
49,0.2,eb2,0.314168400629587
49,0.2,im,1
49,0.2,im2,1
49,0.2,lp,1
49,0.2,lp2,1
49,0.2,le,0.8328326209371921
49,0.2,le2,0.8427725587873144
49,0.2,sl,1
49,0.2,sl2,1
48,0.2,wt,1
48,0.2,wt2,1
48,0.2,l,1
48,0.2,l2,1
48,0.2,fg,1
48,0.2,fg2,1
48,0.2,eb,0.4294086044651614
48,0.2,eb2,0.4294086044651614
48,0.2,im,1
48,0.2,im2,1
48,0.2,lp,1
48,0.2,lp2,1
48,0.2,le,0.8335165312564526
48,0.2,le2,0.8941294714973284
48,0.2,sl,1
48,0.2,sl2,1
47,0.2,wt,1
47,0.2,wt2,1
47,0.2,l,1
47,0.2,l2,1
47,0.2,fg,1
47,0.2,fg2,1
47,0.2,eb,0.30145437974306183
47,0.2,eb2,0.30145437974306183
47,0.2,im,1
47,0.2,im2,1
47,0.2,lp,1
47,0.2,lp2,1
47,0.2,le,0.912219418223875
47,0.2,le2,0.9294072716996916
47,0.2,sl,0.954511735104805
47,0.2,sl2,1
46,0.2,wt,1
46,0.2,wt2,1
46,0.2,l,1
46,0.2,l2,1
46,0.2,fg,1
46,0.2,fg2,1
46,0.2,eb,0.2991977876082098
46,0.2,eb2,0.3120965940395727
46,0.2,im,1
46,0.2,im2,1
46,0.2,lp,1
46,0.2,lp2,1
46,0.2,le,0.9550958998307916
46,0.2,le2,0.9550958998307916
46,0.2,sl,0.9550958998307916
46,0.2,sl2,1
45,0.2,wt,1
45,0.2,wt2,1
45,0.2,l,1
45,0.2,l2,1
45,0.2,fg,1
45,0.2,fg2,1
45,0.2,eb,0.3741547379915701
45,0.2,eb2,0.3784233801933215
45,0.2,im,1
45,0.2,im2,1
45,0.2,lp,1
45,0.2,lp2,1
45,0.2,le,0.872200380074684
45,0.2,le2,0.8616835739344846
45,0.2,sl,1
45,0.2,sl2,0.9608254376225736
44,0.2,wt,1
44,0.2,wt2,1
44,0.2,l,1
44,0.2,l2,1
44,0.2,fg,1
44,0.2,fg2,1
44,0.2,eb,0.3603115467872643
44,0.2,eb2,0.3603115467872643
44,0.2,im,1
44,0.2,im2,1
44,0.2,lp,1
44,0.2,lp2,1
44,0.2,le,1
44,0.2,le2,1
44,0.2,sl,1
44,0.2,sl2,1
43,0.2,wt,1
43,0.2,wt2,1
43,0.2,l,1
43,0.2,l2,1
43,0.2,fg,1
43,0.2,fg2,1
43,0.2,eb,0.34916018944607313
43,0.2,eb2,0.34916018944607313
43,0.2,im,1
43,0.2,im2,1
43,0.2,lp,1
43,0.2,lp2,1
43,0.2,le,0.9466305784871297
43,0.2,le2,0.9466305784871297
43,0.2,sl,0.9636009167955699
43,0.2,sl2,1
42,0.2,wt,1
42,0.2,wt2,1
42,0.2,l,1
42,0.2,l2,1
42,0.2,fg,1
42,0.2,fg2,1
42,0.2,eb,0.3592371821878536
42,0.2,eb2,0.3592371821878536
42,0.2,im,1
42,0.2,im2,1
42,0.2,lp,1
42,0.2,lp2,0.56896113730319
42,0.2,le,1
42,0.2,le2,1
42,0.2,sl,1
42,0.2,sl2,1
41,0.2,wt,1
41,0.2,wt2,1
41,0.2,l,1
41,0.2,l2,1
41,0.2,fg,1
41,0.2,fg2,1
41,0.2,eb,0.34430047132799213
41,0.2,eb2,0.34430047132799213
41,0.2,im,1
41,0.2,im2,1
41,0.2,lp,1
41,0.2,lp2,1
41,0.2,le,0.8405633459758332
41,0.2,le2,0.8481546061186515
41,0.2,sl,1
41,0.2,sl2,0.9578600172366153
40,0.2,wt,1
40,0.2,wt2,1
40,0.2,l,1
40,0.2,l2,1
40,0.2,fg,1
40,0.2,fg2,1
40,0.2,eb,0.3540136873346758
40,0.2,eb2,0.38139001174454745
40,0.2,im,1
40,0.2,im2,1
40,0.2,lp,1
40,0.2,lp2,1
40,0.2,le,0.8861717879989524
40,0.2,le2,0.8861717879989524
40,0.2,sl,1
40,0.2,sl2,1
39,0.2,wt,1
39,0.2,wt2,1
39,0.2,l,1
39,0.2,l2,1
39,0.2,fg,1
39,0.2,fg2,1
39,0.2,eb,0.3599846826374593
39,0.2,eb2,0.3599846826374593
39,0.2,im,1
39,0.2,im2,1
39,0.2,lp,1
39,0.2,lp2,1
39,0.2,le,0.8820929891331056
39,0.2,le2,0.8960512106474608
39,0.2,sl,1
39,0.2,sl2,1
38,0.2,wt,1
38,0.2,wt2,1
38,0.2,l,1
38,0.2,l2,1
38,0.2,fg,1
38,0.2,fg2,1
38,0.2,eb,0.3214568998025291
38,0.2,eb2,0.3988418259430292
38,0.2,im,1
