run,alpha,method,NMI_scores
61,1,wt2,0
61,1,l,0.04558156901295892
61,1,l2,0.15453165292870696
61,1,fg,0.06952209272529329
61,1,fg2,0.15362441818703326
61,1,eb,0
61,1,eb2,0.40327238513221636
61,1,im,0
61,1,im2,0
61,1,lp,0
61,1,lp2,0.40327238513221636
61,1,le,0.07346215230626962
61,1,le2,0.1789768651325178
61,1,sl,0.10151648894492174
61,1,sl2,0.05151462179284045
60,1,wt,0.010831522318922048
60,1,wt2,0
60,1,l,0.07257373803019355
60,1,l2,0.1972450296053085
60,1,fg,0.06464114296569802
60,1,fg2,0.1889516842358776
60,1,eb,0
60,1,eb2,0.3810745172520446
60,1,im,0
60,1,im2,0
60,1,lp,0
60,1,lp2,0.40327238513221636
60,1,le,0.012797497741525297
60,1,le2,0.14477201325353237
60,1,sl,0.01604840759440105
60,1,sl2,0.01604840759440105
59,1,wt,0.05237446319956081
59,1,wt2,0
59,1,l,0.05735472970073192
59,1,l2,0.1811687051777378
59,1,fg,0.04213867556676425
59,1,fg2,0.14172758363352514
59,1,eb,0
59,1,eb2,0.40493232915725064
59,1,im,0
59,1,im2,0
59,1,lp,0
59,1,lp2,0.40206243087819177
59,1,le,0.037548051489920235
59,1,le2,0.2120115123127883
59,1,sl,0.07128233332058587
59,1,sl2,0.06519620442344015
58,1,wt,0.019245093093008814
58,1,wt2,0
58,1,l,0.06639730750881698
58,1,l2,0.09637486061731683
58,1,fg,0.00800156644116983
58,1,fg2,0.12959562601265087
58,1,eb,0
58,1,eb2,0.38534940184020566
58,1,im,0
58,1,im2,0
58,1,lp,0
58,1,lp2,0.40277438440509494
