run,alpha,method,accuracies,c_count
46,0.1,wt,1,5
46,0.1,wt2,1,5
46,0.1,l,1,5
46,0.1,l2,1,5
46,0.1,fg,1,5
46,0.1,fg2,1,5
46,0.1,eb,0.74,28
46,0.1,eb2,0.72,27
46,0.1,im,1,5
46,0.1,im2,1,5
46,0.1,lp,1,5
46,0.1,lp2,1,5
46,0.1,sl,1,5
46,0.1,sl2,1,5
45,0.1,wt,1,5
45,0.1,wt2,1,5
45,0.1,l,1,5
45,0.1,l2,1,5
45,0.1,fg,1,5
45,0.1,fg2,1,5
45,0.1,eb,0.82,30
45,0.1,eb2,0.82,30
45,0.1,im,1,5
45,0.1,im2,1,5
45,0.1,lp,1,5
45,0.1,lp2,1,5
45,0.1,sl,1,5
45,0.1,sl2,1,5
44,0.1,wt,1,5
44,0.1,wt2,1,5
44,0.1,l,1,5
44,0.1,l2,1,5
44,0.1,fg,1,5
44,0.1,fg2,1,5
44,0.1,eb,0.7,26
44,0.1,eb2,0.7,26
44,0.1,im,1,5
44,0.1,im2,1,5
44,0.1,lp,1,5
44,0.1,lp2,1,5
44,0.1,sl,1,5
44,0.1,sl2,1,5
43,0.1,wt,1,5
43,0.1,wt2,1,5
43,0.1,l,1,5
43,0.1,l2,1,5
43,0.1,fg,1,5
43,0.1,fg2,1,5
43,0.1,eb,0.56,21
43,0.1,eb2,0.7,26
43,0.1,im,1,5
43,0.1,im2,1,5
43,0.1,lp,1,5
43,0.1,lp2,1,5
43,0.1,sl,1,5
43,0.1,sl2,1,5
42,0.1,wt,1,5
42,0.1,wt2,1,5
42,0.1,l,1,5
42,0.1,l2,1,5
42,0.1,fg,1,5
42,0.1,fg2,1,5
42,0.1,eb,0.66,26
42,0.1,eb2,0.66,26
42,0.1,im,1,5
42,0.1,im2,1,5
42,0.1,lp,1,5
42,0.1,lp2,1,5
42,0.1,sl,1,5
42,0.1,sl2,1,5
41,0.1,wt,1,5
41,0.1,wt2,1,5
41,0.1,l,1,5
41,0.1,l2,1,5
41,0.1,fg,1,5
41,0.1,fg2,1,5
41,0.1,eb,0.72,16
41,0.1,eb2,0.72,16
41,0.1,im,1,5
41,0.1,im2,1,5
41,0.1,lp,1,5
41,0.1,lp2,1,5
41,0.1,sl,1,5
41,0.1,sl2,1,5
40,0.1,wt,1,5
40,0.1,wt2,1,5
40,0.1,l,1,5
40,0.1,l2,1,5
40,0.1,fg,1,5
40,0.1,fg2,1,5
40,0.1,eb,0.7,23
40,0.1,eb2,0.7,23
40,0.1,im,1,5
40,0.1,im2,1,5
40,0.1,lp,1,5
40,0.1,lp2,1,5
40,0.1,sl,1,5
40,0.1,sl2,1,5
39,0.1,wt,1,5
39,0.1,wt2,1,5
39,0.1,l,1,5
39,0.1,l2,1,5
39,0.1,fg,1,5
39,0.1,fg2,1,5
39,0.1,eb,0.74,27
39,0.1,eb2,0.74,27
39,0.1,im,1,5
39,0.1,im2,1,5
39,0.1,lp,1,5
39,0.1,lp2,1,5
39,0.1,sl,1,5
39,0.1,sl2,1,5
38,0.1,wt,1,5
38,0.1,wt2,1,5
38,0.1,l,1,5
38,0.1,l2,1,5
38,0.1,fg,1,5
38,0.1,fg2,1,5
38,0.1,eb,0.58,21
38,0.1,eb2,0.72,27
38,0.1,im,1,5
38,0.1,im2,1,5
38,0.1,lp,1,5
38,0.1,lp2,1,5
38,0.1,sl,1,5
38,0.1,sl2,1,5
37,0.1,wt,1,5
37,0.1,wt2,1,5
37,0.1,l,1,5
37,0.1,l2,1,5
37,0.1,fg,1,5
37,0.1,fg2,1,5
37,0.1,eb,0.74,31
37,0.1,eb2,0.74,31
37,0.1,im,1,5
37,0.1,im2,1,5
37,0.1,lp,1,5
37,0.1,lp2,1,5
37,0.1,sl,1,5
37,0.1,sl2,1,5
36,0.1,wt,1,5
36,0.1,wt2,1,5
36,0.1,l,1,5
36,0.1,l2,1,5
36,0.1,fg,1,5
36,0.1,fg2,1,5
36,0.1,eb,0.42,12
36,0.1,eb2,1,50
36,0.1,im,1,5
36,0.1,im2,1,5
36,0.1,lp,1,5
36,0.1,lp2,1,5
36,0.1,sl,1,5
36,0.1,sl2,1,5
35,0.1,wt,1,5
35,0.1,wt2,1,5
35,0.1,l,1,5
35,0.1,l2,1,5
35,0.1,fg,1,5
35,0.1,fg2,1,5
35,0.1,eb,0.72,32
35,0.1,eb2,0.72,32
35,0.1,im,1,5
35,0.1,im2,1,5
35,0.1,lp,1,5
35,0.1,lp2,1,5
35,0.1,sl,1,5
35,0.1,sl2,1,5
34,0.1,wt,1,5
34,0.1,wt2,1,5
34,0.1,l,1,5
34,0.1,l2,1,5
34,0.1,fg,1,5
34,0.1,fg2,1,5
34,0.1,eb,0.62,23
34,0.1,eb2,0.62,23
34,0.1,im,1,5
34,0.1,im2,1,5
34,0.1,lp,1,5
34,0.1,lp2,1,5
34,0.1,sl,1,5
34,0.1,sl2,1,5
33,0.1,wt,1,5
33,0.1,wt2,1,5
33,0.1,l,1,5
33,0.1,l2,1,5
33,0.1,fg,1,5
33,0.1,fg2,1,5
33,0.1,eb,0.7,24
33,0.1,eb2,0.7,24
