run,alpha,method,accuracies,c_count
32,0.5,sl2,1,6
31,0.5,wt,0.98,5
31,0.5,wt2,0.98,5
31,0.5,l,1,5
31,0.5,l2,1,5
31,0.5,fg,1,5
31,0.5,fg2,1,5
31,0.5,eb,0.26,1
31,0.5,eb2,0.82,27
31,0.5,im,0.26,1
31,0.5,im2,0.26,1
31,0.5,lp,0.26,1
31,0.5,lp2,0.26,1
31,0.5,sl,1,5
31,0.5,sl2,1,5
30,0.5,wt,0.94,5
30,0.5,wt2,0.94,5
30,0.5,l,0.96,5
30,0.5,l2,0.96,5
30,0.5,fg,0.88,5
30,0.5,fg2,0.92,5
30,0.5,eb,0.6,18
30,0.5,eb2,0.7,25
30,0.5,im,0.32,1
30,0.5,im2,0.32,1
30,0.5,lp,0.32,1
30,0.5,lp2,0.32,1
30,0.5,sl,0.98,5
30,0.5,sl2,0.98,5
29,0.5,wt,1,5
29,0.5,wt2,1,5
29,0.5,l,1,5
29,0.5,l2,1,5
29,0.5,fg,0.98,5
29,0.5,fg2,1,5
29,0.5,eb,0.66,25
29,0.5,eb2,0.84,34
29,0.5,im,0.26,1
29,0.5,im2,0.26,1
29,0.5,lp,0.26,1
29,0.5,lp2,0.26,1
29,0.5,sl,1,5
29,0.5,sl2,1,5
28,0.5,wt,1,5
28,0.5,wt2,1,5
28,0.5,l,1,5
28,0.5,l2,1,5
28,0.5,fg,0.98,5
28,0.5,fg2,1,5
28,0.5,eb,0.98,37
28,0.5,eb2,0.98,37
28,0.5,im,0.22,1
28,0.5,im2,0.22,1
28,0.5,lp,0.22,1
28,0.5,lp2,0.22,1
28,0.5,sl,1,6
28,0.5,sl2,1,5
27,0.5,wt,0.98,5
27,0.5,wt2,0.98,5
27,0.5,l,1,5
27,0.5,l2,1,5
27,0.5,fg,1,5
27,0.5,fg2,1,5
27,0.5,eb,0.6,18
27,0.5,eb2,0.82,28
27,0.5,im,0.26,1
27,0.5,im2,0.26,1
27,0.5,lp,1,5
27,0.5,lp2,0.26,1
27,0.5,sl,1,5
27,0.5,sl2,1,5
26,0.5,wt,0.98,5
26,0.5,wt2,0.98,5
26,0.5,l,0.98,5
26,0.5,l2,0.98,5
26,0.5,fg,0.96,5
26,0.5,fg2,0.96,5
26,0.5,eb,0.3,1
26,0.5,eb2,0.7,29
26,0.5,im,0.3,1
26,0.5,im2,0.3,1
26,0.5,lp,0.3,1
26,0.5,lp2,0.3,1
26,0.5,sl,0.98,5
26,0.5,sl2,0.98,5
25,0.5,wt,1,5
25,0.5,wt2,1,5
25,0.5,l,1,5
25,0.5,l2,1,5
25,0.5,fg,0.98,5
25,0.5,fg2,0.98,5
25,0.5,eb,0.78,28
25,0.5,eb2,0.94,36
25,0.5,im,0.24,1
25,0.5,im2,0.24,1
25,0.5,lp,0.24,1
25,0.5,lp2,0.24,1
25,0.5,sl,1,5
25,0.5,sl2,1,5
24,0.5,wt,1,5
24,0.5,wt2,1,5
24,0.5,l,1,5
24,0.5,l2,1,5
24,0.5,fg,1,5
24,0.5,fg2,1,5
24,0.5,eb,0.56,16
24,0.5,eb2,0.94,41
24,0.5,im,0.26,1
24,0.5,im2,0.26,1
24,0.5,lp,0.26,1
24,0.5,lp2,0.26,1
24,0.5,sl,1,6
24,0.5,sl2,1,6
23,0.5,wt,1,5
23,0.5,wt2,1,5
23,0.5,l,1,5
23,0.5,l2,1,5
23,0.5,fg,0.96,5
23,0.5,fg2,0.98,5
23,0.5,eb,0.34,6
23,0.5,eb2,0.88,39
23,0.5,im,0.26,1
23,0.5,im2,0.26,1
23,0.5,lp,0.26,1
23,0.5,lp2,0.26,1
23,0.5,sl,1,5
23,0.5,sl2,1,6
22,0.5,wt,1,5
22,0.5,wt2,1,5
22,0.5,l,1,5
22,0.5,l2,1,5
22,0.5,fg,1,5
22,0.5,fg2,1,5
22,0.5,eb,0.46,14
22,0.5,eb2,0.56,19
22,0.5,im,0.24,1
22,0.5,im2,0.24,1
22,0.5,lp,0.24,1
22,0.5,lp2,0.24,1
22,0.5,sl,1,5
22,0.5,sl2,1,5
21,0.5,wt,1,5
21,0.5,wt2,1,5
21,0.5,l,1,5
21,0.5,l2,1,5
21,0.5,fg,0.98,5
21,0.5,fg2,0.98,5
21,0.5,eb,0.6,15
21,0.5,eb2,0.82,26
21,0.5,im,0.3,1
21,0.5,im2,0.3,1
21,0.5,lp,0.3,1
21,0.5,lp2,0.3,1
21,0.5,sl,0.98,5
21,0.5,sl2,0.98,5
20,0.5,wt,0.82,4
20,0.5,wt2,0.82,4
20,0.5,l,0.96,5
20,0.5,l2,0.96,5
20,0.5,fg,0.7,4
20,0.5,fg2,0.88,5
20,0.5,eb,0.74,33
20,0.5,eb2,0.74,33
20,0.5,im,0.32,1
20,0.5,im2,0.32,1
20,0.5,lp,0.32,1
20,0.5,lp2,0.32,1
20,0.5,sl,0.94,5
20,0.5,sl2,1,5
19,0.5,wt,0.98,5
19,0.5,wt2,0.8,4
19,0.5,l,1,5
19,0.5,l2,1,5
19,0.5,fg,0.98,5
19,0.5,fg2,0.98,5
19,0.5,eb,0.24,1
19,0.5,eb2,0.98,47
19,0.5,im,0.24,1
19,0.5,im2,0.24,1
19,0.5,lp,0.24,1
19,0.5,lp2,0.24,1
19,0.5,sl,1,5
19,0.5,sl2,0.98,5
18,0.5,wt,1,5
18,0.5,wt2,1,5
18,0.5,l,1,5
18,0.5,l2,1,5
18,0.5,fg,0.98,5
18,0.5,fg2,1,5
18,0.5,eb,0.24,1
18,0.5,eb2,0.74,29
18,0.5,im,0.24,1
18,0.5,im2,0.24,1
18,0.5,lp,0.24,1
18,0.5,lp2,0.24,1
18,0.5,sl,1,6
18,0.5,sl2,1,5
17,0.5,wt,1,5
17,0.5,wt2,1,5
17,0.5,l,0.7,4
17,0.5,l2,0.94,5
17,0.5,fg,0.7,4
17,0.5,fg2,0.84,5
17,0.5,eb,0.3,1
17,0.5,eb2,0.96,48
17,0.5,im,0.3,1
17,0.5,im2,0.3,1
17,0.5,lp,0.3,1
17,0.5,lp2,0.3,1
17,0.5,sl,0.92,5
17,0.5,sl2,0.94,5
16,0.5,wt,1,5
16,0.5,wt2,1,5
16,0.5,l,1,5
16,0.5,l2,1,5
16,0.5,fg,1,5
16,0.5,fg2,1,5
16,0.5,eb,0.9,34
16,0.5,eb2,0.9,34
16,0.5,im,0.24,1
16,0.5,im2,0.24,1
16,0.5,lp,0.24,1
16,0.5,lp2,0.24,1
16,0.5,sl,1,5
16,0.5,sl2,1,5
15,0.5,wt,0.98,5
15,0.5,wt2,0.78,4
15,0.5,l,1,5
15,0.5,l2,1,5
15,0.5,fg,0.76,4
15,0.5,fg2,0.98,5
15,0.5,eb,0.72,9
15,0.5,eb2,0.72,9
15,0.5,im,0.24,1
15,0.5,im2,0.24,1
15,0.5,lp,0.24,1
15,0.5,lp2,0.24,1
15,0.5,sl,1,5
15,0.5,sl2,1,5
14,0.5,wt,1,5
14,0.5,wt2,1,5
14,0.5,l,1,5
14,0.5,l2,1,5
14,0.5,fg,0.96,5
14,0.5,fg2,1,5
14,0.5,eb,0.8,23
14,0.5,eb2,0.8,23
14,0.5,im,0.3,1
14,0.5,im2,0.3,1
14,0.5,lp,0.3,1
14,0.5,lp2,0.3,1
14,0.5,sl,1,5
14,0.5,sl2,1,5
13,0.5,wt,1,5
13,0.5,wt2,1,5
13,0.5,l,1,5
13,0.5,l2,1,5
13,0.5,fg,0.96,5
13,0.5,fg2,1,5
13,0.5,eb,0.8,29
13,0.5,eb2,0.82,31
13,0.5,im,0.3,1
13,0.5,im2,0.3,1
13,0.5,lp,0.3,1
13,0.5,lp2,0.3,1
13,0.5,sl,0.98,5
13,0.5,sl2,1,5
12,0.5,wt,1,5
12,0.5,wt2,1,5
12,0.5,l,1,5
12,0.5,l2,1,5
12,0.5,fg,0.82,4
12,0.5,fg2,1,5
12,0.5,eb,0.98,33
12,0.5,eb2,0.98,33
12,0.5,im,0.36,1
12,0.5,im2,0.36,1
12,0.5,lp,0.36,1
12,0.5,lp2,0.36,1
12,0.5,sl,1,6
12,0.5,sl2,1,5
11,0.5,wt,0.74,4
11,0.5,wt2,0.98,5
11,0.5,l,1,5
11,0.5,l2,1,5
11,0.5,fg,0.98,5
11,0.5,fg2,0.98,5
11,0.5,eb,0.54,18
11,0.5,eb2,0.86,32
11,0.5,im,0.26,1
11,0.5,im2,0.26,1
11,0.5,lp,0.26,1
11,0.5,lp2,0.26,1
11,0.5,sl,1,6
11,0.5,sl2,1,5
10,0.5,wt,1,5
10,0.5,wt2,1,5
10,0.5,l,1,5
10,0.5,l2,1,5
10,0.5,fg,0.78,4
10,0.5,fg2,0.98,5
10,0.5,eb,0.7,25
10,0.5,eb2,0.8,30
10,0.5,im,0.24,1
10,0.5,im2,0.24,1
10,0.5,lp,0.24,1
10,0.5,lp2,0.24,1
10,0.5,sl,1,5
10,0.5,sl2,1,5
9,0.5,wt,1,5
9,0.5,wt2,1,5
9,0.5,l,0.98,5
9,0.5,l2,0.98,5
9,0.5,fg,0.96,5
9,0.5,fg2,0.98,5
9,0.5,eb,0.34,1
9,0.5,eb2,0.94,40
9,0.5,im,0.34,1
9,0.5,im2,0.34,1
9,0.5,lp,0.34,1
9,0.5,lp2,0.34,1
9,0.5,sl,0.98,5
9,0.5,sl2,1,5
8,0.5,wt,1,5
8,0.5,wt2,1,5
8,0.5,l,1,5
8,0.5,l2,1,5
8,0.5,fg,1,5
8,0.5,fg2,1,5
8,0.5,eb,0.7,26
8,0.5,eb2,0.7,26
8,0.5,im,0.26,1
8,0.5,im2,0.26,1
8,0.5,lp,0.26,1
8,0.5,lp2,0.26,1
8,0.5,sl,1,5
8,0.5,sl2,1,5
7,0.5,wt,0.98,5
7,0.5,wt2,0.98,5
7,0.5,l,1,5
7,0.5,l2,1,5
7,0.5,fg,0.88,4
7,0.5,fg2,0.98,5
7,0.5,eb,0.54,20
7,0.5,eb2,0.92,43
7,0.5,im,0.26,1
7,0.5,im2,0.26,1
7,0.5,lp,0.26,1
7,0.5,lp2,0.26,1
7,0.5,sl,1,5
7,0.5,sl2,0.98,6
6,0.5,wt,1,5
6,0.5,wt2,1,5
6,0.5,l,1,5
6,0.5,l2,1,5
6,0.5,fg,0.96,5
6,0.5,fg2,0.98,5
6,0.5,eb,0.48,14
6,0.5,eb2,0.9,36
6,0.5,im,0.26,1
6,0.5,im2,0.26,1
6,0.5,lp,0.26,1
6,0.5,lp2,0.26,1
6,0.5,sl,1,5
6,0.5,sl2,1,5
5,0.5,wt,1,5
5,0.5,wt2,1,5
5,0.5,l,1,5
5,0.5,l2,1,5
5,0.5,fg,1,5
5,0.5,fg2,1,5
5,0.5,eb,0.44,13
5,0.5,eb2,0.88,41
5,0.5,im,0.24,1
5,0.5,im2,0.24,1
5,0.5,lp,0.24,1
5,0.5,lp2,0.24,1
5,0.5,sl,1,5
5,0.5,sl2,1,5
4,0.5,wt,1,5
4,0.5,wt2,1,5
4,0.5,l,1,5
4,0.5,l2,1,5
4,0.5,fg,0.98,5
4,0.5,fg2,1,5
4,0.5,eb,0.74,30
4,0.5,eb2,0.74,30
4,0.5,im,0.22,1
4,0.5,im2,0.22,1
4,0.5,lp,0.22,1
4,0.5,lp2,0.22,1
4,0.5,sl,1,5
4,0.5,sl2,1,5
3,0.5,wt,0.74,4
3,0.5,wt2,0.74,4
3,0.5,l,0.98,5
3,0.5,l2,0.98,5
3,0.5,fg,0.96,5
3,0.5,fg2,0.98,5
3,0.5,eb,0.78,27
3,0.5,eb2,1,43
3,0.5,im,0.3,1
3,0.5,im2,0.3,1
3,0.5,lp,0.3,1
3,0.5,lp2,0.3,1
3,0.5,sl,0.96,5
3,0.5,sl2,1,5
2,0.5,wt,1,5
2,0.5,wt2,1,5
2,0.5,l,1,5
2,0.5,l2,1,5
2,0.5,fg,1,5
2,0.5,fg2,1,5
2,0.5,eb,0.72,24
2,0.5,eb2,0.72,24
2,0.5,im,0.28,1
2,0.5,im2,0.28,1
2,0.5,lp,0.28,1
2,0.5,lp2,0.28,1
2,0.5,sl,1,6
2,0.5,sl2,1,5
1,0.5,wt,0.98,5
1,0.5,wt2,0.98,5
1,0.5,l,0.98,5
1,0.5,l2,0.98,5
1,0.5,fg,0.8,4
1,0.5,fg2,0.94,5
1,0.5,eb,0.32,1
1,0.5,eb2,0.8,33
1,0.5,im,0.32,1
1,0.5,im2,0.32,1
1,0.5,lp,0.32,1
1,0.5,lp2,0.32,1
1,0.5,sl,0.98,5
1,0.5,sl2,1,5
