run,alpha,method,accuracies
938,0.5,im2,0.28
938,0.5,lp,0.28
938,0.5,lp2,0.28
938,0.5,sl,0.98
938,0.5,sl2,1
937,0.5,wt,0.98
937,0.5,wt2,0.98
937,0.5,l,1
937,0.5,l2,1
937,0.5,fg,0.88
937,0.5,fg2,0.92
937,0.5,eb,0.76
937,0.5,eb2,0.84
937,0.5,im,0.34
937,0.5,im2,0.34
937,0.5,lp,0.34
937,0.5,lp2,0.34
937,0.5,sl,1
937,0.5,sl2,1
936,0.5,wt,1
936,0.5,wt2,0.98
936,0.5,l,0.72
936,0.5,l2,0.72
936,0.5,fg,0.72
936,0.5,fg2,0.72
936,0.5,eb,0.52
936,0.5,eb2,0.94
936,0.5,im,0.34
936,0.5,im2,0.34
936,0.5,lp,0.34
936,0.5,lp2,0.34
936,0.5,sl,0.72
936,0.5,sl2,0.72
935,0.5,wt,1
935,0.5,wt2,1
935,0.5,l,1
935,0.5,l2,1
935,0.5,fg,0.84
935,0.5,fg2,0.98
935,0.5,eb,0.56
935,0.5,eb2,0.74
935,0.5,im,0.24
935,0.5,im2,0.24
935,0.5,lp,0.24
935,0.5,lp2,0.24
935,0.5,sl,1
935,0.5,sl2,1
934,0.5,wt,1
934,0.5,wt2,1
934,0.5,l,1
934,0.5,l2,1
934,0.5,fg,1
934,0.5,fg2,1
934,0.5,eb,0.72
934,0.5,eb2,0.88
934,0.5,im,0.28
934,0.5,im2,0.28
934,0.5,lp,0.28
934,0.5,lp2,0.28
934,0.5,sl,1
934,0.5,sl2,0.98
933,0.5,wt,1
933,0.5,wt2,1
933,0.5,l,1
933,0.5,l2,1
933,0.5,fg,1
933,0.5,fg2,1
933,0.5,eb,0.32
933,0.5,eb2,0.88
933,0.5,im,0.32
933,0.5,im2,0.32
933,0.5,lp,0.32
933,0.5,lp2,0.32
933,0.5,sl,1
933,0.5,sl2,1
932,0.5,wt,0.74
932,0.5,wt2,1
932,0.5,l,1
932,0.5,l2,1
932,0.5,fg,0.84
932,0.5,fg2,0.88
932,0.5,eb,0.76
932,0.5,eb2,0.9
932,0.5,im,0.36
932,0.5,im2,0.36
932,0.5,lp,0.36
932,0.5,lp2,0.36
932,0.5,sl,0.98
932,0.5,sl2,1
931,0.5,wt,0.84
931,0.5,wt2,0.84
931,0.5,l,0.98
931,0.5,l2,0.96
931,0.5,fg,0.78
931,0.5,fg2,0.94
931,0.5,eb,0.64
931,0.5,eb2,0.94
931,0.5,im,0.34
931,0.5,im2,0.34
931,0.5,lp,0.34
931,0.5,lp2,0.34
931,0.5,sl,0.98
931,0.5,sl2,0.98
930,0.5,wt,0.72
930,0.5,wt2,0.76
930,0.5,l,0.82
930,0.5,l2,0.9
930,0.5,fg,0.7
930,0.5,fg2,0.8
930,0.5,eb,0.36
930,0.5,eb2,0.74
930,0.5,im,0.3
930,0.5,im2,0.3
930,0.5,lp,0.3
930,0.5,lp2,0.3
930,0.5,sl,0.7
930,0.5,sl2,0.7
929,0.5,wt,0.98
929,0.5,wt2,0.98
929,0.5,l,1
929,0.5,l2,1
929,0.5,fg,1
929,0.5,fg2,1
929,0.5,eb,0.7
929,0.5,eb2,0.7
929,0.5,im,0.32
929,0.5,im2,0.32
929,0.5,lp,0.32
929,0.5,lp2,0.32
929,0.5,sl,1
929,0.5,sl2,1
928,0.5,wt,0.98
928,0.5,wt2,1
928,0.5,l,1
928,0.5,l2,1
928,0.5,fg,0.86
928,0.5,fg2,0.98
928,0.5,eb,0.72
928,0.5,eb2,0.78
928,0.5,im,0.26
928,0.5,im2,0.26
928,0.5,lp,0.26
928,0.5,lp2,0.26
928,0.5,sl,1
928,0.5,sl2,1
927,0.5,wt,0.98
927,0.5,wt2,0.98
927,0.5,l,1
927,0.5,l2,1
927,0.5,fg,1
927,0.5,fg2,1
927,0.5,eb,0.24
927,0.5,eb2,0.9
927,0.5,im,0.24
927,0.5,im2,0.24
927,0.5,lp,0.24
927,0.5,lp2,0.24
927,0.5,sl,1
927,0.5,sl2,1
926,0.5,wt,0.94
926,0.5,wt2,0.98
926,0.5,l,1
926,0.5,l2,1
926,0.5,fg,0.9
926,0.5,fg2,0.96
926,0.5,eb,0.3
926,0.5,eb2,0.84
926,0.5,im,0.3
926,0.5,im2,0.3
926,0.5,lp,0.3
926,0.5,lp2,0.3
926,0.5,sl,1
926,0.5,sl2,1
925,0.5,wt,1
925,0.5,wt2,1
925,0.5,l,1
925,0.5,l2,1
925,0.5,fg,0.86
925,0.5,fg2,0.98
925,0.5,eb,0.24
925,0.5,eb2,0.8
925,0.5,im,0.24
925,0.5,im2,0.24
925,0.5,lp,0.24
925,0.5,lp2,0.24
925,0.5,sl,1
925,0.5,sl2,1
924,0.5,wt,0.98
924,0.5,wt2,1
924,0.5,l,1
924,0.5,l2,1
924,0.5,fg,1
924,0.5,fg2,1
924,0.5,eb,0.3
924,0.5,eb2,0.84
924,0.5,im,0.3
924,0.5,im2,0.3
924,0.5,lp,0.3
924,0.5,lp2,0.3
924,0.5,sl,1
924,0.5,sl2,1
