run,alpha,method,accuracies,c_count
76,0.30000000000000004,wt,1,5
76,0.30000000000000004,wt2,1,5
76,0.30000000000000004,l,1,5
76,0.30000000000000004,l2,1,5
76,0.30000000000000004,fg,1,5
76,0.30000000000000004,fg2,1,5
76,0.30000000000000004,eb,0.76,26
76,0.30000000000000004,eb2,0.76,26
76,0.30000000000000004,im,1,5
76,0.30000000000000004,im2,1,5
76,0.30000000000000004,lp,0.78,4
76,0.30000000000000004,lp2,0.84,4
76,0.30000000000000004,sl,1,5
76,0.30000000000000004,sl2,1,5
75,0.30000000000000004,wt,1,5
75,0.30000000000000004,wt2,1,5
75,0.30000000000000004,l,1,5
75,0.30000000000000004,l2,1,5
75,0.30000000000000004,fg,1,5
75,0.30000000000000004,fg2,1,5
75,0.30000000000000004,eb,0.78,24
75,0.30000000000000004,eb2,0.84,29
75,0.30000000000000004,im,1,5
75,0.30000000000000004,im2,1,5
75,0.30000000000000004,lp,0.44,2
75,0.30000000000000004,lp2,0.64,3
75,0.30000000000000004,sl,1,5
75,0.30000000000000004,sl2,1,5
74,0.30000000000000004,wt,0.98,5
74,0.30000000000000004,wt2,1,5
74,0.30000000000000004,l,1,5
74,0.30000000000000004,l2,1,5
74,0.30000000000000004,fg,0.98,5
74,0.30000000000000004,fg2,0.98,5
74,0.30000000000000004,eb,0.58,20
74,0.30000000000000004,eb2,0.7,24
74,0.30000000000000004,im,1,5
74,0.30000000000000004,im2,1,5
74,0.30000000000000004,lp,0.78,4
74,0.30000000000000004,lp2,0.84,4
74,0.30000000000000004,sl,1,5
74,0.30000000000000004,sl2,1,6
73,0.30000000000000004,wt,1,5
73,0.30000000000000004,wt2,1,5
73,0.30000000000000004,l,1,5
73,0.30000000000000004,l2,1,5
73,0.30000000000000004,fg,1,5
73,0.30000000000000004,fg2,1,5
73,0.30000000000000004,eb,0.5,17
73,0.30000000000000004,eb2,0.6,22
73,0.30000000000000004,im,1,5
73,0.30000000000000004,im2,1,5
73,0.30000000000000004,lp,0.42,2
