run,alpha,method,accuracies
971,0.9000000000000001,eb,0.32
971,0.9000000000000001,eb2,0.96
971,0.9000000000000001,im,0.32
971,0.9000000000000001,im2,0.32
971,0.9000000000000001,lp,0.32
971,0.9000000000000001,lp2,1
971,0.9000000000000001,sl,0.32
971,0.9000000000000001,sl2,0.32
970,0.9000000000000001,wt,0.32
970,0.9000000000000001,wt2,0.26
970,0.9000000000000001,l,0.36
970,0.9000000000000001,l2,0.46
970,0.9000000000000001,fg,0.3
970,0.9000000000000001,fg2,0.4
970,0.9000000000000001,eb,0.26
970,0.9000000000000001,eb2,0.92
970,0.9000000000000001,im,0.26
970,0.9000000000000001,im2,0.26
970,0.9000000000000001,lp,0.26
970,0.9000000000000001,lp2,1
970,0.9000000000000001,sl,0.3
970,0.9000000000000001,sl2,0.28
969,0.9000000000000001,wt,0.3
969,0.9000000000000001,wt2,0.26
969,0.9000000000000001,l,0.26
969,0.9000000000000001,l2,0.46
969,0.9000000000000001,fg,0.32
969,0.9000000000000001,fg2,0.4
969,0.9000000000000001,eb,0.26
969,0.9000000000000001,eb2,1
969,0.9000000000000001,im,0.26
969,0.9000000000000001,im2,0.26
969,0.9000000000000001,lp,0.26
969,0.9000000000000001,lp2,1
969,0.9000000000000001,sl,0.36
969,0.9000000000000001,sl2,0.34
968,0.9000000000000001,wt,0.3
968,0.9000000000000001,wt2,0.3
968,0.9000000000000001,l,0.32
968,0.9000000000000001,l2,0.46
968,0.9000000000000001,fg,0.3
968,0.9000000000000001,fg2,0.36
968,0.9000000000000001,eb,0.3
968,0.9000000000000001,eb2,0.96
968,0.9000000000000001,im,0.3
968,0.9000000000000001,im2,0.3
968,0.9000000000000001,lp,0.3
968,0.9000000000000001,lp2,1
968,0.9000000000000001,sl,0.32
968,0.9000000000000001,sl2,0.34
967,0.9000000000000001,wt,0.28
967,0.9000000000000001,wt2,0.28
967,0.9000000000000001,l,0.34
967,0.9000000000000001,l2,0.42
967,0.9000000000000001,fg,0.44
967,0.9000000000000001,fg2,0.42
967,0.9000000000000001,eb,0.28
967,0.9000000000000001,eb2,0.96
967,0.9000000000000001,im,0.28
967,0.9000000000000001,im2,0.28
967,0.9000000000000001,lp,0.28
967,0.9000000000000001,lp2,1
967,0.9000000000000001,sl,0.36
967,0.9000000000000001,sl2,0.32
966,0.9000000000000001,wt,0.3
966,0.9000000000000001,wt2,0.26
966,0.9000000000000001,l,0.26
966,0.9000000000000001,l2,0.46
966,0.9000000000000001,fg,0.32
966,0.9000000000000001,fg2,0.46
966,0.9000000000000001,eb,0.26
966,0.9000000000000001,eb2,1
966,0.9000000000000001,im,0.26
966,0.9000000000000001,im2,0.26
966,0.9000000000000001,lp,0.26
966,0.9000000000000001,lp2,1
966,0.9000000000000001,sl,0.42
966,0.9000000000000001,sl2,0.38
965,0.9000000000000001,wt,0.32
965,0.9000000000000001,wt2,0.3
965,0.9000000000000001,l,0.3
965,0.9000000000000001,l2,0.44
965,0.9000000000000001,fg,0.32
965,0.9000000000000001,fg2,0.4
965,0.9000000000000001,eb,0.3
965,0.9000000000000001,eb2,0.88
965,0.9000000000000001,im,0.3
965,0.9000000000000001,im2,0.3
965,0.9000000000000001,lp,0.3
965,0.9000000000000001,lp2,1
965,0.9000000000000001,sl,0.3
965,0.9000000000000001,sl2,0.3
964,0.9000000000000001,wt,0.38
964,0.9000000000000001,wt2,0.28
964,0.9000000000000001,l,0.34
964,0.9000000000000001,l2,0.44
964,0.9000000000000001,fg,0.32
964,0.9000000000000001,fg2,0.38
964,0.9000000000000001,eb,0.28
964,0.9000000000000001,eb2,0.98
964,0.9000000000000001,im,0.28
964,0.9000000000000001,im2,0.28
964,0.9000000000000001,lp,0.28
964,0.9000000000000001,lp2,1
964,0.9000000000000001,sl,0.36
964,0.9000000000000001,sl2,0.36
963,0.9000000000000001,wt,0.38
963,0.9000000000000001,wt2,0.3
963,0.9000000000000001,l,0.42
963,0.9000000000000001,l2,0.38
963,0.9000000000000001,fg,0.32
963,0.9000000000000001,fg2,0.38
963,0.9000000000000001,eb,0.3
963,0.9000000000000001,eb2,0.98
963,0.9000000000000001,im,0.3
963,0.9000000000000001,im2,0.3
963,0.9000000000000001,lp,0.3
963,0.9000000000000001,lp2,1
963,0.9000000000000001,sl,0.3
963,0.9000000000000001,sl2,0.32
962,0.9000000000000001,wt,0.34
962,0.9000000000000001,wt2,0.24
962,0.9000000000000001,l,0.46
962,0.9000000000000001,l2,0.46
962,0.9000000000000001,fg,0.3
962,0.9000000000000001,fg2,0.38
962,0.9000000000000001,eb,0.24
962,0.9000000000000001,eb2,1
962,0.9000000000000001,im,0.24
962,0.9000000000000001,im2,0.24
962,0.9000000000000001,lp,0.24
962,0.9000000000000001,lp2,1
962,0.9000000000000001,sl,0.36
962,0.9000000000000001,sl2,0.36
961,0.9000000000000001,wt,0.28
961,0.9000000000000001,wt2,0.24
961,0.9000000000000001,l,0.26
961,0.9000000000000001,l2,0.38
961,0.9000000000000001,fg,0.26
961,0.9000000000000001,fg2,0.42
961,0.9000000000000001,eb,0.24
961,0.9000000000000001,eb2,0.9
961,0.9000000000000001,im,0.24
961,0.9000000000000001,im2,0.24
961,0.9000000000000001,lp,0.24
961,0.9000000000000001,lp2,1
961,0.9000000000000001,sl,0.3
961,0.9000000000000001,sl2,0.3
960,0.9000000000000001,wt,0.32
960,0.9000000000000001,wt2,0.32
960,0.9000000000000001,l,0.32
960,0.9000000000000001,l2,0.36
960,0.9000000000000001,fg,0.32
960,0.9000000000000001,fg2,0.42
960,0.9000000000000001,eb,0.32
960,0.9000000000000001,eb2,0.92
960,0.9000000000000001,im,0.32
960,0.9000000000000001,im2,0.32
960,0.9000000000000001,lp,0.32
960,0.9000000000000001,lp2,1
960,0.9000000000000001,sl,0.32
960,0.9000000000000001,sl2,0.32
959,0.9000000000000001,wt,0.32
959,0.9000000000000001,wt2,0.3
959,0.9000000000000001,l,0.32
959,0.9000000000000001,l2,0.42
959,0.9000000000000001,fg,0.38
959,0.9000000000000001,fg2,0.48
959,0.9000000000000001,eb,0.3
959,0.9000000000000001,eb2,0.98
959,0.9000000000000001,im,0.3
959,0.9000000000000001,im2,0.3
959,0.9000000000000001,lp,0.3
959,0.9000000000000001,lp2,1
959,0.9000000000000001,sl,0.36
959,0.9000000000000001,sl2,0.36
958,0.9000000000000001,wt,0.32
958,0.9000000000000001,wt2,0.3
958,0.9000000000000001,l,0.36
958,0.9000000000000001,l2,0.46
958,0.9000000000000001,fg,0.36
958,0.9000000000000001,fg2,0.38
958,0.9000000000000001,eb,0.3
958,0.9000000000000001,eb2,0.92
958,0.9000000000000001,im,0.3
958,0.9000000000000001,im2,0.3
958,0.9000000000000001,lp,0.3
958,0.9000000000000001,lp2,1
958,0.9000000000000001,sl,0.34
958,0.9000000000000001,sl2,0.38
957,0.9000000000000001,wt,0.28
957,0.9000000000000001,wt2,0.28
957,0.9000000000000001,l,0.36
957,0.9000000000000001,l2,0.42
957,0.9000000000000001,fg,0.32
957,0.9000000000000001,fg2,0.46
957,0.9000000000000001,eb,0.28
957,0.9000000000000001,eb2,0.94
957,0.9000000000000001,im,0.28
957,0.9000000000000001,im2,0.28
957,0.9000000000000001,lp,0.28
957,0.9000000000000001,lp2,1
957,0.9000000000000001,sl,0.36
957,0.9000000000000001,sl2,0.38
956,0.9000000000000001,wt,0.36
956,0.9000000000000001,wt2,0.32
956,0.9000000000000001,l,0.32
956,0.9000000000000001,l2,0.42
956,0.9000000000000001,fg,0.36
956,0.9000000000000001,fg2,0.46
956,0.9000000000000001,eb,0.32
956,0.9000000000000001,eb2,0.98
956,0.9000000000000001,im,0.32
956,0.9000000000000001,im2,0.32
956,0.9000000000000001,lp,0.32
956,0.9000000000000001,lp2,1
956,0.9000000000000001,sl,0.36
956,0.9000000000000001,sl2,0.32
955,0.9000000000000001,wt,0.38
955,0.9000000000000001,wt2,0.28
955,0.9000000000000001,l,0.36
955,0.9000000000000001,l2,0.44
955,0.9000000000000001,fg,0.28
955,0.9000000000000001,fg2,0.44
955,0.9000000000000001,eb,0.28
955,0.9000000000000001,eb2,0.98
955,0.9000000000000001,im,0.28
955,0.9000000000000001,im2,0.28
955,0.9000000000000001,lp,0.28
955,0.9000000000000001,lp2,1
955,0.9000000000000001,sl,0.32
955,0.9000000000000001,sl2,0.32
954,0.9000000000000001,wt,0.4
954,0.9000000000000001,wt2,0.28
954,0.9000000000000001,l,0.36
954,0.9000000000000001,l2,0.48
954,0.9000000000000001,fg,0.36
954,0.9000000000000001,fg2,0.54
954,0.9000000000000001,eb,0.28
954,0.9000000000000001,eb2,0.94
954,0.9000000000000001,im,0.28
954,0.9000000000000001,im2,0.28
954,0.9000000000000001,lp,0.28
954,0.9000000000000001,lp2,1
954,0.9000000000000001,sl,0.32
954,0.9000000000000001,sl2,0.36
953,0.9000000000000001,wt,0.34
953,0.9000000000000001,wt2,0.34
953,0.9000000000000001,l,0.44
953,0.9000000000000001,l2,0.5
953,0.9000000000000001,fg,0.36
953,0.9000000000000001,fg2,0.42
953,0.9000000000000001,eb,0.34
953,0.9000000000000001,eb2,1
953,0.9000000000000001,im,0.34
953,0.9000000000000001,im2,0.34
953,0.9000000000000001,lp,0.34
953,0.9000000000000001,lp2,1
953,0.9000000000000001,sl,0.34
953,0.9000000000000001,sl2,0.36
952,0.9000000000000001,wt,0.3
952,0.9000000000000001,wt2,0.28
952,0.9000000000000001,l,0.34
952,0.9000000000000001,l2,0.46
952,0.9000000000000001,fg,0.34
952,0.9000000000000001,fg2,0.48
952,0.9000000000000001,eb,0.28
952,0.9000000000000001,eb2,0.96
952,0.9000000000000001,im,0.28
952,0.9000000000000001,im2,0.28
952,0.9000000000000001,lp,0.28
952,0.9000000000000001,lp2,1
952,0.9000000000000001,sl,0.32
952,0.9000000000000001,sl2,0.4
951,0.9000000000000001,wt,0.3
951,0.9000000000000001,wt2,0.28
951,0.9000000000000001,l,0.28
951,0.9000000000000001,l2,0.54
951,0.9000000000000001,fg,0.36
