run,alpha,method,accuracies
32,1,eb2,1
32,1,im,0.3
32,1,im2,0.3
32,1,lp,0.3
32,1,lp2,1
32,1,sl,0.38
32,1,sl2,0.4
31,1,wt,0.28
31,1,wt2,0.28
31,1,l,0.3
31,1,l2,0.38
31,1,fg,0.3
31,1,fg2,0.36
31,1,eb,0.28
31,1,eb2,0.98
31,1,im,0.28
31,1,im2,0.28
31,1,lp,0.28
31,1,lp2,1
31,1,sl,0.38
31,1,sl2,0.3
30,1,wt,0.34
30,1,wt2,0.32
30,1,l,0.36
30,1,l2,0.46
30,1,fg,0.36
30,1,fg2,0.42
30,1,eb,0.32
30,1,eb2,0.92
30,1,im,0.32
30,1,im2,0.32
30,1,lp,0.32
30,1,lp2,1
30,1,sl,0.32
30,1,sl2,0.32
29,1,wt,0.3
29,1,wt2,0.3
29,1,l,0.34
29,1,l2,0.4
29,1,fg,0.3
29,1,fg2,0.4
29,1,eb,0.3
29,1,eb2,0.94
29,1,im,0.3
29,1,im2,0.3
29,1,lp,0.3
29,1,lp2,1
29,1,sl,0.36
29,1,sl2,0.36
28,1,wt,0.3
28,1,wt2,0.28
28,1,l,0.34
28,1,l2,0.46
28,1,fg,0.32
28,1,fg2,0.42
28,1,eb,0.28
28,1,eb2,1
28,1,im,0.28
28,1,im2,0.28
28,1,lp,0.28
28,1,lp2,1
28,1,sl,0.36
28,1,sl2,0.34
27,1,wt,0.32
27,1,wt2,0.28
27,1,l,0.32
27,1,l2,0.4
27,1,fg,0.36
27,1,fg2,0.38
27,1,eb,0.28
27,1,eb2,0.94
27,1,im,0.28
27,1,im2,0.28
27,1,lp,0.28
27,1,lp2,1
27,1,sl,0.36
27,1,sl2,0.34
26,1,wt,0.26
26,1,wt2,0.24
26,1,l,0.32
26,1,l2,0.36
26,1,fg,0.3
26,1,fg2,0.36
26,1,eb,0.24
26,1,eb2,0.92
26,1,im,0.24
26,1,im2,0.24
26,1,lp,0.24
26,1,lp2,1
26,1,sl,0.3
26,1,sl2,0.32
25,1,wt,0.36
25,1,wt2,0.36
25,1,l,0.44
25,1,l2,0.5
25,1,fg,0.4
25,1,fg2,0.48
25,1,eb,0.36
25,1,eb2,1
25,1,im,0.36
25,1,im2,0.36
25,1,lp,0.36
25,1,lp2,1
25,1,sl,0.4
25,1,sl2,0.4
24,1,wt,0.28
24,1,wt2,0.26
24,1,l,0.32
24,1,l2,0.4
24,1,fg,0.28
24,1,fg2,0.4
24,1,eb,0.26
24,1,eb2,0.96
24,1,im,0.26
24,1,im2,0.26
24,1,lp,0.26
24,1,lp2,1
24,1,sl,0.3
24,1,sl2,0.32
23,1,wt,0.36
23,1,wt2,0.24
23,1,l,0.34
23,1,l2,0.52
23,1,fg,0.32
23,1,fg2,0.5
23,1,eb,0.24
23,1,eb2,0.9
23,1,im,0.24
23,1,im2,0.24
23,1,lp,0.24
23,1,lp2,1
23,1,sl,0.36
23,1,sl2,0.34
22,1,wt,0.38
22,1,wt2,0.34
22,1,l,0.34
22,1,l2,0.42
22,1,fg,0.34
22,1,fg2,0.38
22,1,eb,0.34
22,1,eb2,0.9
22,1,im,0.34
22,1,im2,0.34
22,1,lp,0.34
22,1,lp2,1
22,1,sl,0.38
22,1,sl2,0.38
21,1,wt,0.28
21,1,wt2,0.24
21,1,l,0.3
21,1,l2,0.38
21,1,fg,0.3
21,1,fg2,0.36
21,1,eb,0.24
21,1,eb2,0.94
21,1,im,0.24
21,1,im2,0.24
21,1,lp,0.24
21,1,lp2,1
21,1,sl,0.24
21,1,sl2,0.34
20,1,wt,0.3
20,1,wt2,0.26
20,1,l,0.32
20,1,l2,0.44
20,1,fg,0.28
20,1,fg2,0.4
20,1,eb,0.26
20,1,eb2,0.96
20,1,im,0.26
